"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","Ford  Modified","Multi-criteria","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0","score_perc"
"1",1999-01-01,0,0,0,0,0,0,0,0,0,-1.39724196489734,-0.444528653520813,0.867575937961913,-0.504109983142197,16.465,0.0761035092743833,0.308283284484963,10.367,0.8,18.03,19.61324,20.0556,0,-0.13635847876075,5,0,0,30
"2",1999-01-02,0,0,0,0,0,0,0,0,0,-1.39724196489734,-0.444528653520813,0.867575937961913,-0.504109983142197,16.465,0,0.260674040445536,8.519,0.4,18.03,19.61324,20.0556,0,-0.13635847876075,5,0,0,30
"3",1999-01-03,0,0,0,0,0,0,0,0,0,-1.39724196489734,-0.444528653520813,0.867575937961913,-0.504109983142197,16.465,0,0.33181905554735,9.143,2,18.03,19.61324,20.0556,0,-0.13635847876075,5,0,0,30
"4",1999-01-04,0,0,0,0,0,0,0,0,0,-1.39724196489734,-0.444528653520813,0.867575937961913,-0.504109983142197,16.465,0,0.266962846248461,8.616,0.2,18.03,19.61324,20.0556,0,-0.13635847876075,5,0,0,30
"5",1999-01-05,0,0,0,0,0,0,0,0,0,-1.39724196489734,-0.444528653520813,0.867575937961913,-0.504109983142197,16.465,0,0.289984041390346,7.621,0.2,18.03,19.61324,20.0556,0,-0.13635847876075,5,0,0,30
"6",1999-01-06,0,0,0,0,0,0,0,0,0,-1.14466214584077,-0.400809611021182,0.843964745602587,0.472836746306885,16.465,0,0.333257465225089,7.789,0.2,18.23884,19.5638,20.1246,0,-0.13635847876075,5,0,0,30
"7",1999-01-07,0,0,0,0,0,0,0,0,0,-1.14466214584077,-0.400809611021182,0.843964745602587,0.472836746306885,16.465,0,0.2960768184042,10.504,0,18.23884,19.5638,20.1246,0,-0.13635847876075,5,0,0,30
"8",1999-01-08,0,0,0,0,0,0,0,0,0,-1.14466214584077,-0.400809611021182,0.843964745602587,0.472836746306885,16.465,0,0.273532388363279,11.864,0.2,18.23884,19.5638,20.1246,0,-0.13635847876075,26,0,0,8
"9",1999-01-09,0,0,0,0,0,0,0,0,0,-1.14466214584077,-0.400809611021182,0.843964745602587,0.472836746306885,16.465,0,0.340608551080236,12.477,1.2,18.23884,19.5638,20.1246,0,-0.13635847876075,26,0,0,8
"10",1999-01-10,0,0,0,0,0,0,0,0,0,-1.14466214584077,-0.400809611021182,0.843964745602587,0.472836746306885,16.465,0.00353930651558414,0.287923387670347,8.712,23.6,18.23884,19.5638,20.1246,0,-0.13635847876075,26,0,0,8
