"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","Ford  Modified","Multi-criteria","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0","score_perc"
"943",2005-07-31,0,1,0,0,0,1,0,1,0,-0.417702223207273,-1.44957618436206,0.434644083410386,-0.321375829268251,28.517,4.60605057411596,2.62414295577524,18.188,0,28.707,32.0604,32.2644,-1.39203196219419,-0.188666965458607,46,-1.15438585435575,-0.207907303528179,58
"944",2005-08-01,0,1,0,0,0,1,0,1,0,-0.417702223207273,-1.44957618436206,0.434644083410386,-0.321375829268251,28.076,4.88354169320632,2.38983586440996,16.99,0,28.707,32.0604,32.2644,-1.39203196219419,-0.188666965458607,46,-1.15438585435575,-0.207907303528179,58
"945",2005-08-02,0,1,0,0,0,1,0,1,0,-0.417702223207273,-1.44957618436206,0.434644083410386,-0.321375829268251,27.414,1.77822622683769,1.33251843614236,15.853,6.9,28.707,32.0604,32.2644,-1.3770875913573,-0.188666965458607,46,-1.15438585435575,-0.207907303528179,58
"946",2005-08-03,0,1,0,0,0,1,0,1,0,-0.417702223207273,-1.44957618436206,0.434644083410386,-0.321375829268251,25.364,1.8678702019974,2.47442193959758,13.9,3.8,28.707,32.0604,32.2644,-1.3770875913573,-0.188666965458607,46,-1.15438585435575,-0.207907303528179,58
"947",2005-08-04,0,1,0,0,0,1,0,1,0,-0.48496280372683,-1.34245238851776,-1.2883284977912,-0.656058287934824,25.723,4.87510596157423,3.0943226133489,14.885,0,26.854,29.8366,30.3064,-1.3770875913573,0.066213365898031,46,-1.15438585435575,-0.207907303528179,58
"948",2005-08-05,0,1,0,0,0,1,0,1,0,-0.48496280372683,-1.34245238851776,-1.2883284977912,-0.656058287934824,25.271,4.92321209020282,2.56647913773128,13.505,0,26.854,29.8366,30.3064,-1.3770875913573,0.066213365898031,46,-1.15438585435575,-0.207907303528179,58
"949",2005-08-06,0,1,0,0,0,1,0,1,0,-0.48496280372683,-1.34245238851776,-1.2883284977912,-0.656058287934824,25.282,3.35951646399976,2.0185629714165,13.768,0,26.854,29.8366,30.3064,-1.3770875913573,0.066213365898031,14,-1.33284741831146,-0.325341990816651,47
"950",2005-08-07,0,1,0,0,0,1,0,1,0,-0.48496280372683,-1.34245238851776,-1.2883284977912,-0.656058287934824,25.201,1.10170862137947,1.52902712716089,9.548,5,26.854,29.8366,30.3064,-1.3770875913573,0.066213365898031,14,-1.33284741831146,-0.325341990816651,47
"951",2005-08-08,0,1,0,0,0,1,0,1,0,-0.48496280372683,-1.34245238851776,-1.2883284977912,-0.656058287934824,25.157,3.62896133258996,2.4738354415327,9.656,0,26.854,29.8366,30.3064,-1.3770875913573,0.066213365898031,14,-1.33284741831146,-0.325341990816651,47
"952",2005-08-09,0,1,0,0,0,1,0,0,0,-0.442860959559605,-1.33488758584074,-0.725529526377635,-0.504290972013533,25.002,3.81663911207978,2.3407613020165,10.99,0,26.2994,33.5384,34.4704,-1.3770875913573,-0.605125506527233,14,-1.33284741831146,-0.325341990816651,47
"953",2005-08-10,0,1,0,0,0,1,0,0,0,-0.442860959559605,-1.33488758584074,-0.725529526377635,-0.504290972013533,24.9,3.92269367217842,2.03310127435747,12.95,0.1,26.2994,33.5384,34.4704,0.608013134322661,-0.605125506527233,14,-1.33284741831146,-0.325341990816651,47
"954",2005-08-11,0,1,0,0,0,1,0,0,0,-0.442860959559605,-1.33488758584074,-0.725529526377635,-0.504290972013533,24.868,1.79310363939871,1.1752850252926,13.727,4.2,26.2994,33.5384,34.4704,0.608013134322661,-0.605125506527233,14,-1.33284741831146,-0.325341990816651,47
"955",2005-08-12,0,1,0,0,0,1,0,0,0,-0.442860959559605,-1.33488758584074,-0.725529526377635,-0.504290972013533,25.022,3.38081785768956,2.27436453827966,13.266,2.3,26.2994,33.5384,34.4704,0.608013134322661,-0.605125506527233,14,-1.33284741831146,-0.325341990816651,47
"956",2005-08-13,0,1,0,0,0,1,0,0,0,-0.442860959559605,-1.33488758584074,-0.725529526377635,-0.504290972013533,25.099,2.37117194858698,2.39500162606848,13.739,8.9,26.2994,33.5384,34.4704,0.608013134322661,-0.605125506527233,38,-1.55472741367221,-0.198496193202402,47
"957",2005-08-14,0,1,0,0,0,1,0,0,0,0.380385149954955,-0.264306816353616,-0.674326944029465,-1.04284396075497,26.339,1.21543733223162,1.70037812685982,11.626,4.2,26.3338,32.1928,36.0374,0.608013134322661,-0.350392950465622,38,-1.55472741367221,-0.198496193202402,47
"958",2005-08-15,0,1,0,0,0,1,0,0,0,0.380385149954955,-0.264306816353616,-0.674326944029465,-1.04284396075497,27.267,4.22577740076715,3.49701743921113,11.382,0,26.3338,32.1928,36.0374,0.608013134322661,-0.350392950465622,38,-1.55472741367221,-0.198496193202402,47
"959",2005-08-16,0,1,0,0,0,1,0,0,0,0.380385149954955,-0.264306816353616,-0.674326944029465,-1.04284396075497,26.597,3.90787905860046,2.73943422242115,12.785,0,26.3338,32.1928,36.0374,0.608013134322661,-0.350392950465622,38,-1.55472741367221,-0.198496193202402,47
"960",2005-08-17,0,1,0,0,0,1,0,0,0,0.380385149954955,-0.264306816353616,-0.674326944029465,-1.04284396075497,25.967,4.8322077464171,2.68373149907034,14.838,0,26.3338,32.1928,36.0374,1.13974505118676,-0.350392950465622,38,-1.55472741367221,-0.198496193202402,47
"961",2005-08-18,0,1,0,0,0,1,0,0,0,0.380385149954955,-0.264306816353616,-0.674326944029465,-1.04284396075497,25.499,4.12182832591555,2.26184483876643,14.988,0,26.3338,32.1928,36.0374,1.13974505118676,-0.350392950465622,38,-1.55472741367221,-0.198496193202402,47
