"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","Ford  Modified","Multi-criteria","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0","score_perc"
"1",1996-01-01,0,0,0,0,0,0,0,0,0,3.16198496771856,3.47805173596954,0.097181792930696,-0.487883532618025,39.143,2.37380259589204,2.22344796917978,2.113,0.754,34.07856,35.512,35.8284,0,1.13935099781211,97,0,0,79
"2",1996-01-02,0,0,0,0,0,0,0,0,0,3.16198496771856,3.47805173596954,0.097181792930696,-0.487883532618025,39.143,2.51746843516912,2.34030769679967,2.315,9.59,34.07856,35.512,35.8284,0,1.13935099781211,97,0,0,79
"3",1996-01-03,0,0,0,0,0,0,0,0,0,3.16198496771856,3.47805173596954,0.097181792930696,-0.487883532618025,39.143,2.30845039429943,2.24267462375754,0.752,0.034,34.07856,35.512,35.8284,0,1.13935099781211,97,0,0,79
"4",1996-01-04,0,0,0,0,0,0,0,0,0,3.16198496771856,3.47805173596954,0.097181792930696,-0.487883532618025,39.143,2.04470361483718,2.21356943560602,-2.599,0,34.07856,35.512,35.8284,0,1.13935099781211,97,0,0,79
"5",1996-01-05,0,0,0,0,0,0,0,0,0,3.16198496771856,3.47805173596954,0.097181792930696,-0.487883532618025,39.143,2.16635675656464,2.32827471567207,-3.151,0.048,34.07856,35.512,35.8284,0,1.13935099781211,97,0,0,79
"6",1996-01-06,0,0,0,0,0,0,0,0,0,2.9623113503224,3.45086314275829,0.584857565962136,0.64446807233966,39.143,2.2014252995143,2.24015935015885,-0.43,2.137,34.0328,36.06364,36.8834,0,0.971600119051561,97,0,0,79
"7",1996-01-07,0,0,0,0,0,0,0,0,0,2.9623113503224,3.45086314275829,0.584857565962136,0.64446807233966,39.143,2.24538967723666,2.22407063410417,2.401,8.225,34.0328,36.06364,36.8834,0,0.971600119051561,97,0,0,79
"8",1996-01-08,0,0,0,0,0,0,0,0,0,2.9623113503224,3.45086314275829,0.584857565962136,0.64446807233966,39.143,2.50640476850078,2.34275056641362,3.381,23.148,34.0328,36.06364,36.8834,0,0.971600119051561,97,0,0,59
"9",1996-01-09,0,0,0,0,0,0,0,0,0,2.9623113503224,3.45086314275829,0.584857565962136,0.64446807233966,39.143,2.50327077322285,2.24768180989125,3.055,0.314,34.0328,36.06364,36.8834,0,0.971600119051561,97,0,0,59
"10",1996-01-10,0,0,0,0,0,0,0,0,0,2.9623113503224,3.45086314275829,0.584857565962136,0.64446807233966,39.143,2.34589265200453,2.22656121690259,3.543,1.13,34.0328,36.06364,36.8834,0,0.971600119051561,97,0,0,59
