"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi"
"1",2002-01-01,0,0,0,0,0,0,1.25245123252797,0.939272473134851,-1.17766231807384,-0.745778129051285,30.2,1.65587233732214,0.529665219223936,4.938,0,27.4716,28.2878,28.417,0,0.190971192906814,94
"2",2002-01-02,0,0,0,0,0,0,1.25245123252797,0.939272473134851,-1.17766231807384,-0.745778129051285,29.917,0.752348187213428,0.188509914280047,4.255,0,27.4716,28.2878,28.417,0,0.190971192906814,94
"3",2002-01-03,0,0,0,0,0,0,1.25245123252797,0.939272473134851,-1.17766231807384,-0.745778129051285,29.515,1.02413408857973,0.312494783343254,5.672,0,27.4716,28.2878,28.417,0,0.190971192906814,94
"4",2002-01-04,0,0,0,0,0,0,1.25245123252797,0.939272473134851,-1.17766231807384,-0.745778129051285,29.546,0.846201095217785,0.232657482688964,3.264,0,27.4716,28.2878,28.417,0,0.190971192906814,94
"5",2002-01-05,0,0,0,0,0,0,1.25245123252797,0.939272473134851,-1.17766231807384,-0.745778129051285,29.444,0.829479658665643,0.251595683844914,5.969,0,27.4716,28.2878,28.417,0,0.190971192906814,94
"6",2002-01-06,0,0,0,0,0,0,0.632572658274775,-0.0803112986598166,-0.23797056784121,-0.678490354343479,29.25,0.898175649558702,0.213959007603452,8.505,0,27.2638,28.0776,29.0204,0,-0.612906106754835,94
"7",2002-01-07,0,0,0,0,0,0,0.632572658274775,-0.0803112986598166,-0.23797056784121,-0.678490354343479,29.215,0.702253675568284,0.149505949797358,7.033,0,27.2638,28.0776,29.0204,0,-0.612906106754835,94
"8",2002-01-08,0,0,0,0,0,0,0.632572658274775,-0.0803112986598166,-0.23797056784121,-0.678490354343479,29.002,0.69972514250178,0.180754732769225,7.689,0,27.2638,28.0776,29.0204,0,-0.612906106754835,59
"9",2002-01-09,0,0,0,0,0,0,0.632572658274775,-0.0803112986598166,-0.23797056784121,-0.678490354343479,29.092,0.70375721039978,0.217735706168053,7.246,0,27.2638,28.0776,29.0204,0,-0.612906106754835,59
"10",2002-01-10,0,0,0,0,0,0,0.632572658274775,-0.0803112986598166,-0.23797056784121,-0.678490354343479,29.046,0.89591079642055,0.189419045519928,7.031,0,27.2638,28.0776,29.0204,0,-0.612906106754835,59
"11",2002-01-11,0,0,0,0,0,0,-0.0317155661914521,-0.233941291235627,-0.657702586859331,-0.496446442055705,28.958,0.810535317408307,0.150775276723446,6.79,0,27.6564,27.8978,27.9734,0,-0.327981481807156,59
"12",2002-01-12,0,0,0,0,0,0,-0.0317155661914521,-0.233941291235627,-0.657702586859331,-0.496446442055705,28.86,0.597749356034063,0.148242091138536,7.4,0,27.6564,27.8978,27.9734,0,-0.327981481807156,59
"13",2002-01-13,0,0,0,0,0,0,-0.0317155661914521,-0.233941291235627,-0.657702586859331,-0.496446442055705,28.879,0.834183195725883,0.236889720028349,6.817,0.199,27.6564,27.8978,27.9734,0,-0.327981481807156,59
"14",2002-01-14,0,0,0,0,0,0,-0.0317155661914521,-0.233941291235627,-0.657702586859331,-0.496446442055705,28.91,0.329068749555982,0.119911751524823,6.175,0,27.6564,27.8978,27.9734,0,-0.327981481807156,59
"15",2002-01-15,0,0,0,0,0,0,-0.0317155661914521,-0.233941291235627,-0.657702586859331,-0.496446442055705,28.977,0.800471484759419,0.155628927239303,4.493,0,27.6564,27.8978,27.9734,0,-0.327981481807156,59
"16",2002-01-16,0,0,0,0,0,0,0.625125585424654,0.768812934894006,-0.922827441092807,-0.387574426225626,28.946,0.641842552544196,0.448558135534864,3.089,6.169,27.0004,27.9984,28.0162,0,0.266568518726679,59
"17",2002-01-17,0,0,0,0,0,0,0.625125585424654,0.768812934894006,-0.922827441092807,-0.387574426225626,28.9,0.726423575216348,0.164457246755033,5.553,0.597,27.0004,27.9984,28.0162,-0.673638605197694,0.266568518726679,59
"18",2002-01-18,0,0,0,0,0,0,0.625125585424654,0.768812934894006,-0.922827441092807,-0.387574426225626,28.956,0.782107816886419,0.156162114843901,5.856,0,27.0004,27.9984,28.0162,-0.673638605197694,0.266568518726679,59
"19",2002-01-19,0,0,0,0,0,0,0.625125585424654,0.768812934894006,-0.922827441092807,-0.387574426225626,29.006,0.785942436720292,0.214186526355102,6.672,0,27.0004,27.9984,28.0162,-0.673638605197694,0.266568518726679,59
"20",2002-01-20,0,0,0,0,0,0,0.625125585424654,0.768812934894006,-0.922827441092807,-0.387574426225626,29.108,0.936596996922937,0.240960039758642,9.601,0,27.0004,27.9984,28.0162,-0.673638605197694,0.266568518726679,59
"21",2002-01-21,0,0,0,0,0,0,-0.724823159830578,0.306815431788151,1.2338599223204,1.87693243202975,29.342,0.697615044723057,0.250778289937347,9.249,0,27.0032,27.9964,28.0028,-0.673638605197694,0.756783697548867,59
"22",2002-01-22,0,0,0,0,0,0,-0.724823159830578,0.306815431788151,1.2338599223204,1.87693243202975,29.358,0.265251359594708,0.122125278682775,8.892,0.199,27.0032,27.9964,28.0028,-0.673638605197694,0.756783697548867,24
"23",2002-01-23,0,0,0,0,0,0,-0.724823159830578,0.306815431788151,1.2338599223204,1.87693243202975,29.19,0.863970896847135,0.318090591119026,10.581,0,27.0032,27.9964,28.0028,0.138271202879481,0.756783697548867,24
