"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0"
"1",2004-01-01,0,0,0,0,0,0,0,0.184800173152449,0.246249931364998,-1.64099598949747,-0.255934576898803,33.8289651423766,1.06539055754982,0.793970611700155,6.49473164626386,0.0679064176499693,32.026244107488,33.9072232601582,34.1702076235365,0,0.192269681978313,50,0,0
"2",2004-01-02,0,0,0,0,0,0,0,0.184800173152449,0.246249931364998,-1.64099598949747,-0.255934576898803,35.3060491995904,0.737673654687722,0.935578204163548,5.89668809735529,3.92918584173632,32.026244107488,33.9072232601582,34.1702076235365,0,0.192269681978313,50,0,0
"3",2004-01-03,0,0,0,0,0,0,0,0.184800173152449,0.246249931364998,-1.64099598949747,-0.255934576898803,35.7166427523084,0.885108043930139,1.00134967580595,6.80985153561707,1.96940199310788,32.026244107488,33.9072232601582,34.1702076235365,0,0.192269681978313,50,0,0
"4",2004-01-04,0,0,0,0,0,0,0,0.184800173152449,0.246249931364998,-1.64099598949747,-0.255934576898803,34.6462253882227,0.822160521475654,0.757646842697911,5.70987046766395,0.326901031041914,32.026244107488,33.9072232601582,34.1702076235365,0,0.192269681978313,50,0,0
"5",2004-01-05,0,0,0,0,0,0,0,0.184800173152449,0.246249931364998,-1.64099598949747,-0.255934576898803,33.6807470804105,1.07874224391293,0.815460027508801,5.24731228788716,0.0191204077000765,32.026244107488,33.9072232601582,34.1702076235365,0,0.192269681978313,50,0,0
"6",2004-01-06,0,0,0,0,0,0,0,-0.814938849483868,-1.15561178710441,-0.259115320466973,-0.323979121458895,32.8991070715532,0.813979708390234,0.600396516285363,7.7745743683347,0.0128628197255064,32.2423801877485,32.7398653416471,32.7711947585933,0,0.488432559969085,50,0,0
"7",2004-01-07,0,0,0,0,0,0,0,-0.814938849483868,-1.15561178710441,-0.259115320466973,-0.323979121458895,32.3657225689652,0.972898006829723,0.705778334694331,6.33028670535622,0.00359231902243885,32.2423801877485,32.7398653416471,32.7711947585933,0,0.488432559969085,50,0,0
"8",2004-01-08,0,0,0,0,0,0,0,-0.814938849483868,-1.15561178710441,-0.259115320466973,-0.323979121458895,32.1389673152021,0.819962280546724,0.607203736383147,7.12917340205149,0.148096248731501,32.2423801877485,32.7398653416471,32.7711947585933,0,0.488432559969085,32,0,0
"9",2004-01-09,0,0,0,0,0,0,0,-0.814938849483868,-1.15561178710441,-0.259115320466973,-0.323979121458895,31.8751436209134,0.593932208950731,0.476749801536045,10.486553089933,0.212989753652974,32.2423801877485,32.7398653416471,32.7711947585933,0,0.488432559969085,32,0,0
"10",2004-01-10,0,0,0,0,0,0,0,-0.814938849483868,-1.15561178710441,-0.259115320466973,-0.323979121458895,31.9329603621087,0.810308841056741,0.760304130287267,11.2044097691299,1.55118653014075,32.2423801877485,32.7398653416471,32.7711947585933,0,0.488432559969085,32,0,0
"11",2004-01-11,1,0,0,0,0,0,0,1.47057490659265,1.15429268267866,1.38848953025602,-0.726133140457568,31.7266192081993,1.22990003923482,0.931599762813803,8.98406236603243,0.00950226322064427,30.540874712471,31.3259804534273,31.7052016486324,0,-0.332922206342799,32,0,0
"12",2004-01-12,1,0,0,0,0,0,0,1.47057490659265,1.15429268267866,1.38848953025602,-0.726133140457568,31.0596379293521,1.0376082289583,0.779515692590162,11.9523900813211,0.0434554720456287,30.540874712471,31.3259804534273,31.7052016486324,0,-0.332922206342799,32,0,0
"13",2004-01-13,1,0,0,0,0,0,0,1.47057490659265,1.15429268267866,1.38848953025602,-0.726133140457568,30.7005948525265,0.985894871629719,0.717599653498288,12.6234003944101,0.231762517576685,30.540874712471,31.3259804534273,31.7052016486324,0,-0.332922206342799,32,0,0
"14",2004-01-14,1,0,0,0,0,0,0,1.47057490659265,1.15429268267866,1.38848953025602,-0.726133140457568,30.0701250128446,1.15155866420902,0.847925118145974,13.1751938036884,0.222028491838464,30.540874712471,31.3259804534273,31.7052016486324,0,-0.332922206342799,32,0,0
"15",2004-01-15,1,0,0,0,0,0,0,1.47057490659265,1.15429268267866,1.38848953025602,-0.726133140457568,29.1473965594327,2.00757775578312,1.5177160969624,9.44080023971701,0.00104293132909515,30.540874712471,31.3259804534273,31.7052016486324,0,-0.332922206342799,68,0,0
"16",2004-01-16,0,0,0,0,0,0,0,-0.574637969618309,-0.383484764820294,-0.445430722027073,0.226902076245568,28.5002445290109,0.949367493516852,0.648242750526295,7.58954541807657,0.00776404433881946,30.2231945566585,31.4180904136017,32.6825292954828,0,0.226730023360122,68,0,0
"17",2004-01-17,0,0,0,0,0,0,0,-0.574637969618309,-0.383484764820294,-0.445430722027073,0.226902076245568,28.5475060944292,0.923864125545981,0.672937648466485,9.75024178166319,0.778953821575236,30.2231945566585,31.4180904136017,32.6825292954828,-0.471666069649034,0.226730023360122,68,0,0
"18",2004-01-18,0,0,0,0,0,0,0,-0.574637969618309,-0.383484764820294,-0.445430722027073,0.226902076245568,31.2324754514418,0.744298099937455,0.99967712885265,9.56561031572356,4.93943865585309,30.2231945566585,31.4180904136017,32.6825292954828,-0.471666069649034,0.226730023360122,68,0,0
"19",2004-01-19,0,0,0,0,0,0,0,-0.574637969618309,-0.383484764820294,-0.445430722027073,0.226902076245568,31.5008944069526,1.09274344966031,0.859859927080768,6.7667528787977,1.03366082839201,30.2231945566585,31.4180904136017,32.6825292954828,-0.471666069649034,0.226730023360122,68,0,0
"20",2004-01-20,0,0,0,0,0,0,0,-0.574637969618309,-0.383484764820294,-0.445430722027073,0.226902076245568,31.3348523014582,0.971635535409069,0.87262680405444,6.34382956392199,1.77251973442648,30.2231945566585,31.4180904136017,32.6825292954828,-0.471666069649034,0.226730023360122,68,0,0
"21",2004-01-21,0,0,0,0,0,0,0,-1.56922680656225,-0.870708527310181,-0.338897624976145,-0.28738337167136,31.4519618374535,1.28641878024756,0.996733237066503,8.52530867901834,0.0164551387479448,29.4010420298017,32.0757810808938,32.3472435195879,-0.471666069649034,0.306281099802423,68,0,0
"22",2004-01-22,0,0,0,0,0,0,0,-1.56922680656225,-0.870708527310181,-0.338897624976145,-0.28738337167136,30.464537676047,1.10167349495923,0.837425764556041,6.55750577684859,0.0738163618481742,29.4010420298017,32.0757810808938,32.3472435195879,-0.471666069649034,0.306281099802423,6,0,0
"23",2004-01-23,0,0,0,0,0,0,0,-1.56922680656225,-0.870708527310181,-0.338897624976145,-0.28738337167136,31.9492805019645,0.365039145754532,0.503585375567829,6.81797157240913,4.96852485180896,29.4010420298017,32.0757810808938,32.3472435195879,-1.17871059010611,0.306281099802423,6,0,0
