"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","Ford  Modified","Multi-criteria","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0","score_perc"
"1",1996-01-01,0,0,0,0,0,0,0,0,0,1.90585360142929,-0.469929840132302,-0.387370466884676,-1.0944012827258,40.7296085421947,0.297995803565708,0.0336094427653058,-7.66218807684258,0.0515342103151006,40.5774393634149,41.3174887359894,41.6758940878538,0,0.290602508720166,97,0,0,23
"2",1996-01-02,0,0,0,0,0,0,0,0,0,1.90585360142929,-0.469929840132302,-0.387370466884676,-1.0944012827258,40.6299338832821,0.196354168303401,0.103432386263954,-5.67566655237253,0.0956189209212815,40.5774393634149,41.3174887359894,41.6758940878538,0,0.290602508720166,97,0,0,23
"3",1996-01-03,0,0,0,0,0,0,0,0,0,1.90585360142929,-0.469929840132302,-0.387370466884676,-1.0944012827258,40.5353000605374,0.183756059884329,0.151428155153512,-8.81585745611678,0.100619270040963,40.5774393634149,41.3174887359894,41.6758940878538,0,0.290602508720166,97,0,0,23
"4",1996-01-04,0,0,0,0,0,0,0,0,0,1.90585360142929,-0.469929840132302,-0.387370466884676,-1.0944012827258,40.4503934763353,0.242897179962753,0.0588415961997555,-13.5692199329149,0.0189809170665542,40.5774393634149,41.3174887359894,41.6758940878538,0,0.290602508720166,97,0,0,23
"5",1996-01-05,0,0,0,0,0,0,0,0,0,1.90585360142929,-0.469929840132302,-0.387370466884676,-1.0944012827258,40.4262919784078,0.359815831756234,0.035748458026672,-8.7245085048376,0.185727253016787,40.5774393634149,41.3174887359894,41.6758940878538,0,0.290602508720166,97,0,0,23
"6",1996-01-06,0,0,0,0,0,0,0,0,0,1.3725296285466,-0.98790930221935,-0.343693323185569,-1.03612108488101,40.3421730248569,0.269288045013052,0.0403558773767921,-8.35766327750635,0.158786596535232,40.2517327356125,41.6973308273699,42.0445485401774,0,-0.170461858028489,97,0,0,23
"7",1996-01-07,0,0,0,0,0,0,0,0,0,1.3725296285466,-0.98790930221935,-0.343693323185569,-1.03612108488101,40.2875114576618,0.21563747984907,0.0112829831962156,-5.65827348579771,0.0508198747265739,40.2517327356125,41.6973308273699,42.0445485401774,0,-0.170461858028489,97,0,0,23
"8",1996-01-08,0,0,0,0,0,0,0,0,0,1.3725296285466,-0.98790930221935,-0.343693323185569,-1.03612108488101,40.2670330607299,0.148302762436786,0.0837019674838008,-8.0587994872145,0.0105109379454561,40.2517327356125,41.6973308273699,42.0445485401774,0,-0.170461858028489,71,0,0,23
"9",1996-01-09,0,0,0,0,0,0,0,0,0,1.3725296285466,-0.98790930221935,-0.343693323185569,-1.03612108488101,40.1827959625814,0.0968846206995554,0.0720449497690345,-6.34706720356993,0.623206777018407,40.2517327356125,41.6973308273699,42.0445485401774,0,-0.170461858028489,71,0,0,23
"10",1996-01-10,0,0,0,0,0,0,0,0,0,1.3725296285466,-0.98790930221935,-0.343693323185569,-1.03612108488101,40.2504140539891,0.200094985937417,0.0470680697349502,-6.14983972710455,0.0862305103292247,40.2517327356125,41.6973308273699,42.0445485401774,0,-0.170461858028489,71,0,0,23
"11",1996-01-11,0,0,0,0,1,0,0,0,0,-0.285231841231322,-1.04918112405822,0.157317517453133,-0.573716455966977,40.2195783139936,0.0726296418467434,0.068840864667984,-5.14058229286729,0.328084131015915,41.2559137021466,42.1274911774557,42.3681128469151,0,-0.337669124771673,71,0,0,23
"12",1996-01-12,0,0,0,0,1,0,0,0,0,-0.285231841231322,-1.04918112405822,0.157317517453133,-0.573716455966977,40.1377041077987,0.0645084474348315,0.130204386229654,-6.07316175677773,1.5171467420882,41.2559137021466,42.1274911774557,42.3681128469151,0,-0.337669124771673,71,0,0,23
"13",1996-01-13,0,0,0,0,1,0,0,0,0,-0.285231841231322,-1.04918112405822,0.157317517453133,-0.573716455966977,40.092612253016,0.163760786272831,0.00221439076304982,-4.44698073555405,0.288285433940889,41.2559137021466,42.1274911774557,42.3681128469151,0,-0.337669124771673,71,0,0,23
"14",1996-01-14,0,0,0,0,1,0,0,0,0,-0.285231841231322,-1.04918112405822,0.157317517453133,-0.573716455966977,40.054372784899,0.0320840055554753,0.0768522705499775,-0.634964959476453,1.65838109273393,41.2559137021466,42.1274911774557,42.3681128469151,0,-0.337669124771673,71,0,0,23
