"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","Ford  Modified","Multi-criteria","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0","score_perc"
"1250",2005-06-03,0,0,0,0,0,0,0,0,0,0.364199135929152,0.380681085269801,-0.490951968135607,0.136242205045275,30.167,4.76446398287014,2.72964226775292,18.311,4.6,31.2468,33.7026,37.4624,-0.78431500776172,0.565959262459277,68,-0.0740018906756688,0.344061168303433,50
"1251",2005-06-04,0,0,0,0,0,0,0,0,0,0.364199135929152,0.380681085269801,-0.490951968135607,0.136242205045275,33.026,2.56147193906811,1.95742320773199,12.954,7.1,31.2468,33.7026,37.4624,-0.78431500776172,0.565959262459277,32,0.120115182883721,0.304084583781019,50
"1252",2005-06-05,0,0,0,0,0,0,0,1,0,-0.331060314981359,-0.100237839250644,-1.67650997573303,0.271068008651804,37.386,0.885517846879527,1.28209292940083,10.27,5.7,34.4194,37.6222,37.7124,-0.78431500776172,0.569563358629617,32,0.120115182883721,0.304084583781019,50
"1253",2005-06-06,0,0,0,0,0,0,0,1,0,-0.331060314981359,-0.100237839250644,-1.67650997573303,0.271068008651804,39.917,0.46697295190783,0.501295188834155,8.39,4.7,34.4194,37.6222,37.7124,-0.78431500776172,0.569563358629617,32,0.120115182883721,0.304084583781019,50
"1254",2005-06-07,0,0,0,0,0,0,0,1,0,-0.331060314981359,-0.100237839250644,-1.67650997573303,0.271068008651804,40.473,0.969023836276609,1.02161927503146,6.501,5.3,34.4194,37.6222,37.7124,-0.78431500776172,0.569563358629617,32,0.120115182883721,0.304084583781019,50
"1255",2005-06-08,0,0,0,0,0,0,0,1,0,-0.331060314981359,-0.100237839250644,-1.67650997573303,0.271068008651804,40.105,3.02968942660227,2.29064144085494,8.696,0.1,34.4194,37.6222,37.7124,-0.78431500776172,0.569563358629617,32,0.120115182883721,0.304084583781019,50
"1256",2005-06-09,0,0,0,0,0,0,0,1,0,-0.331060314981359,-0.100237839250644,-1.67650997573303,0.271068008651804,38.355,3.54698336930895,2.75261119869393,10.736,0,34.4194,37.6222,37.7124,-0.78431500776172,0.569563358629617,32,0.120115182883721,0.304084583781019,50
"1257",2005-06-10,0,1,0,0,0,0,0,1,0,0.0346491491016158,-0.140829878543431,-1.50792212923939,-1.55282595119029,36.926,2.40334476050545,1.71719922408894,11.154,0,34.5208,35.0938,35.2156,-1.16989436137946,0.316237862539475,32,0.120115182883721,0.304084583781019,50
"1258",2005-06-11,0,1,0,0,0,0,0,1,0,0.0346491491016158,-0.140829878543431,-1.50792212923939,-1.55282595119029,35.855,2.14674273492723,1.41868718105403,7.335,0,34.5208,35.0938,35.2156,-1.16989436137946,0.316237862539475,59,-1.0012637236859,0.374350782418333,70
"1259",2005-06-12,0,1,0,0,0,0,0,1,0,0.0346491491016158,-0.140829878543431,-1.50792212923939,-1.55282595119029,35.209,2.23016430259383,1.65736346259694,8.243,0,34.5208,35.0938,35.2156,-1.16989436137946,0.316237862539475,59,-1.0012637236859,0.374350782418333,70
"1260",2005-06-13,0,1,0,0,0,0,0,1,0,0.0346491491016158,-0.140829878543431,-1.50792212923939,-1.55282595119029,34.307,3.34908341624864,2.02760167823197,11.814,0,34.5208,35.0938,35.2156,-1.16989436137946,0.316237862539475,59,-1.0012637236859,0.374350782418333,70
