"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0"
"1920",2009-04-03,0,1,0,0,0,0,0,0.339790718621782,0.857755905665233,0.920210843049613,0.253070996564155,29.4956743084081,2.15359052797633,1.62256147084022,5.5464903850454,3.00754994968187,26.7913627855792,28.1647074562216,29.4152967750807,-0.742283490834244,1.51805427646673,77,0.0447654302887838,1.54838095640872
"1921",2009-04-04,0,1,0,0,0,0,0,0.339790718621782,0.857755905665233,0.920210843049613,0.253070996564155,27.2584853852699,2.7173897713424,1.50280079582732,6.28858963221558,0.102758960679913,26.7913627855792,28.1647074562216,29.4152967750807,-0.742283490834244,1.51805427646673,77,0.0447654302887838,1.54838095640872
"1922",2009-04-05,0,1,0,0,0,0,0,0.339790718621782,0.857755905665233,0.920210843049613,0.253070996564155,26.7443979434028,2.49117296547628,1.4568899006455,6.51325800112975,2.09562872073352,26.7913627855792,28.1647074562216,29.4152967750807,-0.742283490834244,1.51805427646673,77,0.0447654302887838,1.54838095640872
"1923",2009-04-06,0,1,0,0,1,0,0,1.28900924611501,0.446257920131089,0.839580822463316,-0.882015090501522,25.9582049162184,2.9165189437744,1.48969475153204,7.05669999513918,0.126684413836542,27.6702328342336,29.9224514611252,30.8054301072052,-0.742283490834244,-0.823555574991146,77,0.0447654302887838,1.54838095640872
"1924",2009-04-07,0,1,0,0,1,0,0,1.28900924611501,0.446257920131089,0.839580822463316,-0.882015090501522,25.143630255424,2.70117137435022,1.43101035495117,6.61594904023433,0.576792759193271,27.6702328342336,29.9224514611252,30.8054301072052,-0.742283490834244,-0.823555574991146,77,0.0447654302887838,1.54838095640872
"1925",2009-04-08,0,1,0,0,1,0,0,1.28900924611501,0.446257920131089,0.839580822463316,-0.882015090501522,24.9560404810184,2.95717671913099,1.40193346764205,6.4111590849854,0.0242697042811945,27.6702328342336,29.9224514611252,30.8054301072052,-0.742283490834244,-0.823555574991146,77,0.0447654302887838,1.54838095640872
"1926",2009-04-09,0,1,0,0,1,0,0,1.28900924611501,0.446257920131089,0.839580822463316,-0.882015090501522,24.2128675259213,3.17557996662791,1.49283127730853,6.82594121863397,0.000172125562278129,27.6702328342336,29.9224514611252,30.8054301072052,-0.742283490834244,-0.823555574991146,85,-0.110859752996617,1.68892997512764
"1927",2009-04-10,0,1,0,0,1,0,0,1.28900924611501,0.446257920131089,0.839580822463316,-0.882015090501522,23.4116973195344,2.04068065645112,1.03737796361536,6.4722323388845,0.738590787734508,27.6702328342336,29.9224514611252,30.8054301072052,0.110924874221852,-0.823555574991146,85,-0.110859752996617,1.68892997512764
"1928",2009-04-11,1,1,0,0,1,0,0,1.58780252463559,0.632842242330208,1.32543821084,-0.777338194027289,23.228825719514,1.97759990847051,1.27702810016205,6.26981087547652,1.39043029208094,28.7096612366927,29.3550067917087,30.3640427801677,0.110924874221852,-1.16601659855804,85,-0.110859752996617,1.68892997512764
"1929",2009-04-12,1,1,0,0,1,0,0,1.58780252463559,0.632842242330208,1.32543821084,-0.777338194027289,22.2620838858528,3.13818590036528,1.38068370183988,7.23243363083918,0.00464739018150601,28.7096612366927,29.3550067917087,30.3640427801677,0.110924874221852,-1.16601659855804,85,-0.110859752996617,1.68892997512764
"1930",2009-04-13,1,1,0,0,1,0,0,1.58780252463559,0.632842242330208,1.32543821084,-0.777338194027289,21.9877764858224,3.61829497238964,1.78798114530213,9.18047587553376,1.07526838755009,28.7096612366927,29.3550067917087,30.3640427801677,0.110924874221852,-1.16601659855804,85,-0.110859752996617,1.68892997512764
"1931",2009-04-14,1,1,0,0,1,0,0,1.58780252463559,0.632842242330208,1.32543821084,-0.777338194027289,21.7821366699223,3.46357842728422,1.75723337814942,8.85455448041844,0.860111434702704,28.7096612366927,29.3550067917087,30.3640427801677,0.110924874221852,-1.16601659855804,85,-0.110859752996617,1.68892997512764
"1932",2009-04-15,1,1,0,0,1,0,0,1.58780252463559,0.632842242330208,1.32543821084,-0.777338194027289,21.1969378715509,3.13176984031645,1.38538534084345,8.35827085074246,0.424461636577325,28.7096612366927,29.3550067917087,30.3640427801677,0.110924874221852,-1.16601659855804,85,-0.110859752996617,1.68892997512764
"1933",2009-04-16,0,0,0,0,1,0,0,-0.435462494833753,-0.0141279609235052,-0.153564484380802,0.726728254744247,28.5419256011309,0.336720126726641,0.382724116090299,3.07822582528226,33.3326315118035,28.6219651604738,29.8524408792336,30.1376180017125,0.110924874221852,1.23533074256025,59,0.449404782210257,1.14202876998426
"1934",2009-04-17,0,0,0,0,1,0,0,-0.435462494833753,-0.0141279609235052,-0.153564484380802,0.726728254744247,31.2767488452029,2.72898580884782,1.40111144296876,3.15972732130966,7.1411453277858,28.6219651604738,29.8524408792336,30.1376180017125,1.01688871830469,1.23533074256025,59,0.449404782210257,1.14202876998426
"1935",2009-04-18,0,0,0,0,1,0,0,-0.435462494833753,-0.0141279609235052,-0.153564484380802,0.726728254744247,29.7339300169818,2.19355947852316,1.94909005076531,3.89569386639164,5.39338236841594,28.6219651604738,29.8524408792336,30.1376180017125,1.01688871830469,1.23533074256025,59,0.449404782210257,1.14202876998426
"1936",2009-04-19,0,0,0,0,1,0,0,-0.435462494833753,-0.0141279609235052,-0.153564484380802,0.726728254744247,29.7571095608848,1.75984232388602,1.49444141915001,4.84457091017728,3.13113610339741,28.6219651604738,29.8524408792336,30.1376180017125,1.01688871830469,1.23533074256025,59,0.449404782210257,1.14202876998426
"1937",2009-04-20,0,0,0,0,1,0,0,-0.435462494833753,-0.0141279609235052,-0.153564484380802,0.726728254744247,29.9524903719677,1.97658048483899,1.77646393398788,5.95814272590414,2.71183823368843,28.6219651604738,29.8524408792336,30.1376180017125,1.01688871830469,1.23533074256025,59,0.449404782210257,1.14202876998426
"1938",2009-04-21,0,0,0,0,1,0,0,0.414310444176904,-0.0300017467417609,-0.0123886473911433,0.892594856178864,30.3406146556308,1.71435675084326,1.49800987728071,7.53970315270692,5.29561504904209,28.5690748019002,30.2174663129157,30.3391677488193,1.01688871830469,-0.240170650379873,59,0.449404782210257,1.14202876998426
"1939",2009-04-22,0,0,0,0,1,0,0,0.414310444176904,-0.0300017467417609,-0.0123886473911433,0.892594856178864,29.6209357893958,3.97837289272515,2.41728218066667,10.1269844274784,0.0332202335196407,28.5690748019002,30.2174663129157,30.3391677488193,1.01688871830469,-0.240170650379873,59,0.449404782210257,1.14202876998426
"1940",2009-04-23,0,0,0,1,1,0,0,0.414310444176904,-0.0300017467417609,-0.0123886473911433,0.892594856178864,27.8252954014218,3.86142590684925,2.19500935043615,8.25118118393322,1.51436069692104,28.5690748019002,30.2174663129157,30.3391677488193,0.589764757983647,-0.240170650379873,15,1.35966535111798,0.514850708632488
"1941",2009-04-24,0,0,0,1,1,0,0,0.414310444176904,-0.0300017467417609,-0.0123886473911433,0.892594856178864,31.3325684775457,1.30162278028631,0.467214643882564,1.21688729976577,20.9562872073352,28.5690748019002,30.2174663129157,30.3391677488193,0.589764757983647,-0.240170650379873,15,1.35966535111798,0.514850708632488
"1942",2009-04-25,0,0,0,1,1,0,0,0.414310444176904,-0.0300017467417609,-0.0123886473911433,0.892594856178864,32.5764244201024,2.05178036543691,0.959076029620024,4.01043883718684,2.16895421026391,28.5690748019002,30.2174663129157,30.3391677488193,0.589764757983647,-0.240170650379873,15,1.35966535111798,0.514850708632488
"1943",2009-04-26,0,0,0,1,1,0,0,-1.07267777293225,-1.26962484758339,-2.0251978660399,1.83436333292443,33.8827780264397,0.688007366384774,0.508881885226269,3.35863834145336,15.5544706863676,28.7133829789832,29.34564969394,29.9996486978929,0.589764757983647,-0.607023443580296,15,1.35966535111798,0.514850708632488
"1944",2009-04-27,0,0,0,1,1,0,0,-1.07267777293225,-1.26962484758339,-2.0251978660399,1.83436333292443,38.1191905133352,0.254107215070868,0.129195683140232,2.57796651287323,63.8129703310998,28.7133829789832,29.34564969394,29.9996486978929,0.589764757983647,-0.607023443580296,15,1.35966535111798,0.514850708632488
"1945",2009-04-28,0,0,0,1,1,0,0,-1.07267777293225,-1.26962484758339,-2.0251978660399,1.83436333292443,38.0462160828428,0.16196818263487,0.243363246258359,2.34132880126277,52.7869510627016,28.7133829789832,29.34564969394,29.9996486978929,0.589764757983647,-0.607023443580296,15,1.35966535111798,0.514850708632488
"1946",2009-04-29,0,0,0,1,1,0,0,-1.07267777293225,-1.26962484758339,-2.0251978660399,1.83436333292443,34.2128566672808,2.65075356337363,2.19505593442208,2.61548173185419,4.90144751142568,28.7133829789832,29.34564969394,29.9996486978929,0.589764757983647,-0.607023443580296,15,1.35966535111798,0.514850708632488
"1947",2009-04-30,0,0,0,1,1,0,1,-1.07267777293225,-1.26962484758339,-2.0251978660399,1.83436333292443,33.2766014988783,3.07443618737561,1.26518954489707,3.53022711643167,0.101554081743971,28.7133829789832,29.34564969394,29.9996486978929,0.589764757983647,-0.607023443580296,94,0.753362988443775,0.655374525612191
