"Station","Date","Mo.and.Lettenmeier","Ford.and.Labosier","Pendergrass.et.al.","Noguera.et.al.","Christian.et.al.","Osman.et.al.","Alencar.et.al.","Multi.criteria","Duration","Latitude","Longitude","IGPB","IGPB2","color1","Ford.and.Labosier_mod"
"DE-Tha","1996-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1996-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1996-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1996-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-02-28","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-03-31","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-05-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-06-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-07-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1997-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-02-28","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-03-31","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-05-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-06-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-07-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1998-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-05-31","0","0","0","0","0","1","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-06-30","0","0","0","0","0","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","1999-07-31","0","1","0","1","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","1999-08-31","0","1","0","1","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","1999-09-30","0","0","0","0","0","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","1999-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-02-29","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-04-30","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-05-31","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-06-30","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-07-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2000-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-05-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-06-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-07-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2001-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-05-31","0","0","0","0","1","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-06-30","0","1","0","0","1","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2002-07-31","1","1","0","0","1","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2002-08-31","1","1","0","0","0","1","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2002-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-03-31","0","0","1","1","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-04-30","0","1","1","0","0","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2003-05-31","1","1","1","1","1","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2003-06-30","1","1","0","1","1","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-07-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2003-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-02-29","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-05-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-06-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-07-31","0","0","0","0","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2004-08-31","1","1","0","0","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2004-09-30","1","1","0","0","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2004-10-31","1","0","0","0","0","1","1","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2004-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-05-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-06-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-07-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2005-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-03-31","0","1","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-04-30","0","0","0","0","0","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2006-05-31","0","1","0","0","0","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2006-06-30","0","1","0","1","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2006-07-31","0","0","0","1","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-09-30","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2006-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-05-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-06-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-07-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2007-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-02-29","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-04-30","0","0","0","0","0","1","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-05-31","1","0","0","1","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2008-06-30","1","1","0","1","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2008-07-31","1","1","1","0","0","1","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2008-08-31","0","0","1","0","1","1","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2008-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-03-31","0","0","0","1","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2009-04-30","1","1","0","1","0","1","1","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","1"
"DE-Tha","2009-05-31","1","1","0","1","0","1","1","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-06-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-07-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-08-31","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-09-30","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2009-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-05-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-06-30","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-07-31","0","0","0","0","0","0","0","1",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-08-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-09-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-10-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-11-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2010-12-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2011-01-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2011-02-28","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2011-03-31","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
"DE-Tha","2011-04-30","0","0","0","0","0","0","0","0",19,50.96,13.57,"ENF","Evergreen needleleaf forests","#D9EF8B","0"
