"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","Alencar et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi","an_slope_prec","an_slope_et0"
"11",1996-01-11,1,0,0,0,0,0,0,3.56044705559065,4.01429997343715,1.04240460595583,-0.457822442273549,24.812,1.50532429371347,2.44313471308511,4.998,3.003,28.0136,28.79452,29.2045,0,2.03573801573725,97,0,0
"12",1996-01-12,1,0,0,0,0,0,0,3.56044705559065,4.01429997343715,1.04240460595583,-0.457822442273549,24.812,1.70011344846086,2.43501678464096,6.729,1.433,28.0136,28.79452,29.2045,0,2.03573801573725,97,0,0
"13",1996-01-13,1,0,0,0,0,0,0,3.56044705559065,4.01429997343715,1.04240460595583,-0.457822442273549,24.812,1.49853005436375,2.47855582267348,4.852,0.026,28.0136,28.79452,29.2045,0,2.03573801573725,97,0,0
"14",1996-01-14,1,0,0,0,0,0,0,3.56044705559065,4.01429997343715,1.04240460595583,-0.457822442273549,24.812,1.42443657804206,2.43555455704604,1.843,0,28.0136,28.79452,29.2045,0,2.03573801573725,97,0,0
"15",1996-01-15,1,0,0,0,0,0,0,3.56044705559065,4.01429997343715,1.04240460595583,-0.457822442273549,24.812,1.5722324272568,2.42260150666811,1.581,0,28.0136,28.79452,29.2045,0,2.03573801573725,97,0,0
"16",1996-01-16,0,0,0,0,0,0,0,3.51787592054607,4.06392168598626,-1.16004937595841,-1.00615030006704,24.812,1.33823495179524,2.4666308474415,-0.102,0,27.953,29.1312,29.6243,0,2.03573801573725,97,0,0
"17",1996-01-17,0,0,0,0,0,0,0,3.51787592054607,4.06392168598626,-1.16004937595841,-1.00615030006704,24.812,1.33337779428203,2.43066841125874,-0.257,0.18,27.953,29.1312,29.6243,-1.81719630659876,2.03573801573725,97,0,0
"18",1996-01-18,0,0,0,0,0,0,0,3.51787592054607,4.06392168598626,-1.16004937595841,-1.00615030006704,24.812,1.35546450790662,2.41509273066486,-1.697,0.112,27.953,29.1312,29.6243,-1.81719630659876,2.03573801573725,97,0,0
"19",1996-01-19,0,0,0,0,0,0,0,3.51787592054607,4.06392168598626,-1.16004937595841,-1.00615030006704,24.812,1.17094913420834,2.46009922973659,-2.95,0,27.953,29.1312,29.6243,-1.81719630659876,2.03573801573725,97,0,0
"20",1996-01-20,0,0,0,0,0,0,0,3.51787592054607,4.06392168598626,-1.16004937595841,-1.00615030006704,24.812,1.16410963707129,2.42386528777366,-3.276,0,27.953,29.1312,29.6243,-1.81719630659876,2.03573801573725,97,0,0
"21",1996-01-21,0,0,0,0,0,0,0,3.46771106126145,4.06654690967504,-1.12179451065718,-0.802873826552742,24.812,1.54867066469265,2.41556908926811,-1.485,0.025,28.5288,29.24584,29.6216,-1.81719630659876,2.03573801573725,97,0,0
"22",1996-01-22,0,0,0,0,0,0,0,3.46771106126145,4.06654690967504,-1.12179451065718,-0.802873826552742,24.812,1.43519195752191,2.46288213587988,-1.724,0.051,28.5288,29.24584,29.6216,-1.81719630659876,2.03573801573725,97,0,0
"23",1996-01-23,0,0,0,0,0,0,0,3.46771106126145,4.06654690967504,-1.12179451065718,-0.802873826552742,24.812,1.46095902342898,2.42698325420119,-1.878,1.02,28.5288,29.24584,29.6216,-1.91435561378463,2.03573801573725,97,0,0
"24",1996-01-24,0,0,0,0,0,0,0,3.46771106126145,4.06654690967504,-1.12179451065718,-0.802873826552742,24.812,1.24650722498253,2.41267694531542,-2.781,1.122,28.5288,29.24584,29.6216,-1.91435561378463,2.03573801573725,97,0,0
"25",1996-01-25,0,0,0,0,0,0,0,3.46771106126145,4.06654690967504,-1.12179451065718,-0.802873826552742,24.812,1.15124130562562,2.45391900143472,-5.744,0,28.5288,29.24584,29.6216,-1.91435561378463,2.03573801573725,97,0,0
"26",1996-01-26,0,0,0,0,0,0,0,2.37503959017314,4.08861475946943,-1.20372348379072,-0.524987720375723,24.812,1.00599836232479,2.41707495336766,-6.411,3.18,28.67356,29.2808,29.8384,-1.91435561378463,2.03573801573725,97,0,0
"27",1996-01-27,0,0,0,0,0,0,0,2.37503959017314,4.08861475946943,-1.20372348379072,-0.524987720375723,24.812,1.25636840292764,2.41263932466092,-2.798,1.192,28.67356,29.2808,29.8384,-1.91435561378463,2.03573801573725,97,0,0
"28",1996-01-28,0,0,0,0,0,0,0,2.37503959017314,4.08861475946943,-1.20372348379072,-0.524987720375723,24.812,0.896341715643041,2.45550988800387,-5.015,0,28.67356,29.2808,29.8384,-1.91435561378463,2.03573801573725,97,0,0
"29",1996-01-29,0,0,0,0,0,0,0,2.37503959017314,4.08861475946943,-1.20372348379072,-0.524987720375723,24.812,1.10027552833099,2.42289545753464,-3.716,0,28.67356,29.2808,29.8384,-1.91435561378463,2.03573801573725,97,0,0
"30",1996-01-30,0,0,0,0,0,0,0,2.37503959017314,4.08861475946943,-1.20372348379072,-0.524987720375723,24.812,1.29800384463757,2.41301811710677,-2.627,0,28.67356,29.2808,29.8384,-1.91435561378463,2.03573801573725,97,0,0
"31",1996-01-31,0,0,0,0,0,0,0,2.60936528221033,4.03606367353546,-0.923440599872748,-0.439487364127434,24.812,1.64868770420978,2.46123120245541,-2.449,0,28.6218,29.01172,29.3581,-1.91435561378463,2.03573801573725,97,0,0
"32",1996-02-01,0,0,0,0,0,0,0,2.60936528221033,4.03606367353546,-0.923440599872748,-0.439487364127434,24.812,1.40896915042806,2.42312199297943,-3.613,0,28.6218,29.01172,29.3581,-1.91435561378463,2.03573801573725,97,0,0
"33",1996-02-02,0,0,0,0,0,0,0,2.60936528221033,4.03606367353546,-0.923440599872748,-0.439487364127434,24.812,1.3524137514434,2.41234748979052,-2.93,4.514,28.6218,29.01172,29.3581,-1.70502575426228,2.03573801573725,97,0,0
"34",1996-02-03,0,0,0,0,0,0,0,2.60936528221033,4.03606367353546,-0.923440599872748,-0.439487364127434,24.812,1.11633228910096,2.4613037505118,-2.417,0.668,28.6218,29.01172,29.3581,-1.70502575426228,2.03573801573725,97,0,0
"35",1996-02-04,0,0,0,0,0,0,0,2.60936528221033,4.03606367353546,-0.923440599872748,-0.439487364127434,24.812,1.0184874998288,2.41832309014997,-5.825,0.438,28.6218,29.01172,29.3581,-1.70502575426228,2.03573801573725,97,0,0
"36",1996-02-05,0,0,0,0,0,0,0,1.99930794801554,4.04820744913401,-1.47767856494179,-0.9549154629472,24.812,1.17642252239344,2.40600056313989,-5.858,0.001,28.42596,29.51856,29.7606,-1.70502575426228,2.03573801573725,97,0,0
"37",1996-02-06,0,0,0,0,0,0,0,1.99930794801554,4.04820744913401,-1.47767856494179,-0.9549154629472,24.812,1.02366595237948,2.454932003705,-5.279,0,28.42596,29.51856,29.7606,-1.70502575426228,2.03573801573725,97,0,0
"38",1996-02-07,0,0,0,0,0,0,0,1.99930794801554,4.04820744913401,-1.47767856494179,-0.9549154629472,24.812,1.0723615754659,2.42029569743035,-4.908,0.072,28.42596,29.51856,29.7606,-1.70502575426228,2.03573801573725,97,0,0
"39",1996-02-08,0,0,0,0,0,0,0,1.99930794801554,4.04820744913401,-1.47767856494179,-0.9549154629472,24.812,1.17525333968115,2.40772789971847,-5.05,0.315,28.42596,29.51856,29.7606,-1.70502575426228,2.03573801573725,97,0,0
"40",1996-02-09,0,0,0,0,0,0,0,1.99930794801554,4.04820744913401,-1.47767856494179,-0.9549154629472,24.812,1.28389996958209,2.46202630599421,-2.099,0,28.42596,29.51856,29.7606,-1.70502575426228,2.03573801573725,97,0,0
"41",1996-02-10,0,0,0,0,0,0,0,1.29037898638504,4.04179730919235,-0.145283351709801,0.351972009366408,24.812,1.43976824110031,2.43330282857491,0.882,0.742,28.80432,29.3958,30.1602,-0.486900502621931,2.03573801573725,97,0,0
"42",1996-02-11,0,0,0,0,0,0,0,1.29037898638504,4.04179730919235,-0.145283351709801,0.351972009366408,24.812,1.22729952646173,2.42202035836102,1.332,1.718,28.80432,29.3958,30.1602,-0.486900502621931,2.03573801573725,97,0,0
"43",1996-02-12,0,0,0,0,0,0,0,1.29037898638504,4.04179730919235,-0.145283351709801,0.351972009366408,24.812,0.961728893429953,2.47063960781909,1.597,18.347,28.80432,29.3958,30.1602,-0.486900502621931,2.03573801573725,91,0,0
"44",1996-02-13,0,0,0,0,0,0,0,1.29037898638504,4.04179730919235,-0.145283351709801,0.351972009366408,24.812,0.950528803236658,2.42956707019747,-0.738,6.389,28.80432,29.3958,30.1602,-0.486900502621931,2.03573801573725,91,0,0
"45",1996-02-14,0,0,0,0,0,0,0,1.29037898638504,4.04179730919235,-0.145283351709801,0.351972009366408,24.812,1.06405892091118,2.41462436254822,-1.906,1.54,28.80432,29.3958,30.1602,-0.486900502621931,2.03573801573725,91,0,0
"46",1996-02-15,0,0,0,0,0,0,0,1.37559056547291,4.06239810564229,-0.320394836218769,1.07424831865288,24.812,1.12030161665929,2.45859227060653,-3.622,1.205,28.56704,29.28272,29.829,-0.486900502621931,2.03573801573725,91,0,0
"47",1996-02-16,0,0,0,0,0,0,0,1.37559056547291,4.06239810564229,-0.320394836218769,1.07424831865288,24.812,1.09668702961364,2.43501557082437,1.614,4.7,28.56704,29.28272,29.829,-0.486900502621931,2.03573801573725,91,0,0
"48",1996-02-17,0,0,0,0,0,0,0,1.37559056547291,4.06239810564229,-0.320394836218769,1.07424831865288,24.812,1.3241573486845,2.42285178300505,1.688,2.197,28.56704,29.28272,29.829,-0.368332775200226,2.03573801573725,91,0,0
"49",1996-02-18,0,0,0,0,0,0,0,1.37559056547291,4.06239810564229,-0.320394836218769,1.07424831865288,24.812,1.02048202440703,2.47147350232095,1.946,17.245,28.56704,29.28272,29.829,-0.368332775200226,2.03573801573725,91,0,0
"50",1996-02-19,0,0,0,0,0,0,0,1.37559056547291,4.06239810564229,-0.320394836218769,1.07424831865288,24.812,1.02937668632955,2.4306798945195,-0.252,7.031,28.56704,29.28272,29.829,-0.368332775200226,2.03573801573725,91,0,0
"51",1996-02-20,0,0,0,0,0,0,0,1.76669156989238,3.93011048476247,-1.62614188095273,-0.281393007551585,24.812,0.861331008758248,2.41246018569337,-2.879,4.34,28.32896,29.50676,30.0346,-0.368332775200226,2.03573801573725,91,0,0
"52",1996-02-21,0,0,0,0,0,0,0,1.76669156989238,3.93011048476247,-1.62614188095273,-0.281393007551585,24.812,0.853566172044067,2.45148310786957,-6.874,0.02,28.32896,29.50676,30.0346,-0.368332775200226,2.03573801573725,91,0,0
"53",1996-02-22,0,0,0,0,0,0,0,1.76669156989238,3.93011048476247,-1.62614188095273,-0.281393007551585,24.812,1.04454860492523,2.4175743223525,-6.176,0.556,28.32896,29.50676,30.0346,-0.368332775200226,2.03573801573725,91,0,0
"54",1996-02-23,0,0,0,0,0,0,0,1.76669156989238,3.93011048476247,-1.62614188095273,-0.281393007551585,24.812,1.09486434668269,2.40895966009528,-4.479,0.484,28.32896,29.50676,30.0346,-0.197514528793875,2.03573801573725,91,0,0
"55",1996-02-24,0,0,0,0,0,0,0,1.76669156989238,3.93011048476247,-1.62614188095273,-0.281393007551585,24.812,1.11519023208858,2.46560406121209,-0.543,1.752,28.32896,29.50676,30.0346,-0.197514528793875,2.03573801573725,91,0,0
"56",1996-02-25,0,0,0,0,0,0,0,2.86409185841023,3.98924786629314,0.088051978362834,-0.473096895316394,24.812,1.78295175961071,2.44152027170937,4.336,2.057,28.69724,29.77372,30.3569,-0.197514528793875,2.03573801573725,91,0,0
"57",1996-02-26,0,0,0,0,0,0,0,2.86409185841023,3.98924786629314,0.088051978362834,-0.473096895316394,24.812,1.66662145611307,2.42768392879309,3.727,2.217,28.69724,29.77372,30.3569,-0.197514528793875,2.03573801573725,97,0,0
"58",1996-02-27,0,0,0,0,0,0,0,2.86409185841023,3.98924786629314,0.088051978362834,-0.473096895316394,24.812,1.43616318631835,2.47171070007082,2.045,4.728,28.69724,29.77372,30.3569,-0.197514528793875,2.03573801573725,97,0,0
"59",1996-02-28,0,0,0,0,0,0,0,2.86409185841023,3.98924786629314,0.088051978362834,-0.473096895316394,24.812,1.52240025233993,2.43588245207633,1.982,0.368,28.69724,29.77372,30.3569,-0.197514528793875,2.03573801573725,97,0,0
"60",1996-02-29,0,0,0,0,0,0,0,2.86409185841023,3.98924786629314,0.088051978362834,-0.473096895316394,24.812,1.59214548965462,2.42259215690836,1.577,0.187,28.69724,29.77372,30.3569,-0.197514528793875,2.03573801573725,97,0,0
"61",1996-03-01,0,0,0,0,0,0,0,1.03287682225027,3.92684449383458,-1.05833938735891,-0.48359616279779,24.812,1.12087266523991,2.46733257493073,0.198,2.245,28.82924,29.78732,30.2455,-0.197514528793875,2.03573801573725,97,0,0
"62",1996-03-02,0,0,0,0,0,0,0,1.03287682225027,3.92684449383458,-1.05833938735891,-0.48359616279779,24.812,1.29238532666545,2.42432123563576,-3.07,0.095,28.82924,29.78732,30.2455,-0.703521672337783,2.03573801573725,97,0,0
"63",1996-03-03,0,0,0,0,0,0,0,1.03287682225027,3.92684449383458,-1.05833938735891,-0.48359616279779,24.812,1.48235464064035,2.41410367219852,-2.139,0.229,28.82924,29.78732,30.2455,-0.703521672337783,2.03573801573725,97,0,0
"64",1996-03-04,0,0,0,0,0,0,0,1.03287682225027,3.92684449383458,-1.05833938735891,-0.48359616279779,24.812,1.27306972428493,2.46170783944579,-2.239,1.271,28.82924,29.78732,30.2455,-0.703521672337783,2.03573801573725,91,0,0
"65",1996-03-05,0,0,0,0,0,0,0,1.03287682225027,3.92684449383458,-1.05833938735891,-0.48359616279779,24.812,1.30503230822624,2.43385333957338,1.118,2.169,28.82924,29.78732,30.2455,-0.703521672337783,2.03573801573725,91,0,0
"66",1996-03-06,0,0,0,0,0,0,0,0.973202639228635,3.59174308881483,-1.04266659191415,-0.697569847497774,24.812,1.46832702325055,2.42081938812745,0.815,1.335,28.79464,29.4748,29.8882,-0.703521672337783,2.03573801573725,91,0,0
"67",1996-03-07,0,0,0,0,0,0,0,0.973202639228635,3.59174308881483,-1.04266659191415,-0.697569847497774,24.812,1.30056007966302,2.46868724017962,0.774,2.183,28.79464,29.4748,29.8882,-0.703521672337783,2.03573801573725,91,0,0
"68",1996-03-08,0,0,0,0,0,0,0,0.973202639228635,3.59174308881483,-1.04266659191415,-0.697569847497774,24.812,1.56076434129376,2.43124114855378,-0.008,0,28.79464,29.4748,29.8882,-0.703521672337783,2.03573801573725,91,0,0
"69",1996-03-09,0,0,0,0,0,0,0,0.973202639228635,3.59174308881483,-1.04266659191415,-0.697569847497774,24.812,1.58167650529874,2.41641031184368,-1.112,0,28.79464,29.4748,29.8882,-0.703521672337783,2.03573801573725,91,0,0
"70",1996-03-10,0,0,0,0,0,0,0,0.973202639228635,3.59174308881483,-1.04266659191415,-0.697569847497774,24.812,1.61762478077893,2.46535114634833,-0.652,0,28.79464,29.4748,29.8882,-1.25921797857653,2.03573801573725,91,0,0
"71",1996-03-11,0,0,0,0,0,0,0,0.922317441062645,3.51592047415279,-1.81356523227352,-0.649814571533845,24.812,1.34714198034958,2.42245205868431,-3.918,0,28.58384,29.26988,29.3572,-1.25921797857653,2.03573801573725,76,0,0
"72",1996-03-12,0,0,0,0,0,0,0,0.922317441062645,3.51592047415279,-1.81356523227352,-0.649814571533845,24.812,1.28276374608536,2.40674226431353,-5.51,0,28.58384,29.26988,29.3572,-1.25921797857653,2.03573801573725,76,0,0
"73",1996-03-13,0,0,0,0,0,0,0,0.922317441062645,3.51592047415279,-1.81356523227352,-0.649814571533845,24.812,1.23672977713891,2.45697662697117,-4.349,0,28.58384,29.26988,29.3572,-1.25921797857653,2.03573801573725,76,0,0
"74",1996-03-14,0,0,0,0,0,0,0,0.922317441062645,3.51592047415279,-1.81356523227352,-0.649814571533845,24.812,1.5717148381166,2.42825238861061,-1.316,0.226,28.58384,29.26988,29.3572,-1.25921797857653,2.03573801573725,76,0,0
"75",1996-03-15,0,0,0,0,0,0,0,0.922317441062645,3.51592047415279,-1.81356523227352,-0.649814571533845,24.812,1.90404509047843,2.4222628708956,1.436,0.079,28.58384,29.26988,29.3572,-1.25921797857653,2.03573801573725,76,0,0
"76",1996-03-16,0,0,0,0,0,0,0,1.15759591432802,3.65511782904948,-0.57919256769644,-0.789506232884265,24.812,1.63059299707146,2.47261900426732,2.423,0,28.59068,29.21728,29.3342,-1.25921797857653,2.03573801573725,76,0,0
"77",1996-03-17,0,0,0,0,0,0,0,1.15759591432802,3.65511782904948,-0.57919256769644,-0.789506232884265,24.812,1.68427820548337,2.43663232686014,2.299,0,28.59068,29.21728,29.3342,-1.07608564564906,2.03573801573725,76,0,0
"78",1996-03-18,0,0,0,0,0,0,0,1.15759591432802,3.65511782904948,-0.57919256769644,-0.789506232884265,24.812,1.90953241089294,2.42672177454653,3.325,0.344,28.59068,29.21728,29.3342,-1.07608564564906,2.03573801573725,81,0,0
"79",1996-03-19,0,0,0,0,0,0,0,1.15759591432802,3.65511782904948,-0.57919256769644,-0.789506232884265,24.812,1.78720065997756,2.47542767300196,3.581,0,28.59068,29.21728,29.3342,-1.07608564564906,2.03573801573725,81,0,0
"80",1996-03-20,0,0,0,0,0,0,0,1.15759591432802,3.65511782904948,-0.57919256769644,-0.789506232884265,24.812,1.97139956627175,2.4410495709931,4.142,0.614,28.59068,29.21728,29.3342,-1.07608564564906,2.03573801573725,81,0,0
"81",1996-03-21,0,0,0,0,0,0,0,0.803017206637904,3.31022747777103,0.427622114332145,-0.415326119964058,24.812,1.741615796186,2.43158412150003,5.337,5.605,28.32068,29.61396,30.1568,-1.07608564564906,2.03573801573725,81,0,0
"82",1996-03-22,0,0,0,0,0,0,0,0.803017206637904,3.31022747777103,0.427622114332145,-0.415326119964058,24.812,1.54106301703097,2.47910957720789,5.075,2.118,28.32068,29.61396,30.1568,-1.07608564564906,2.03573801573725,81,0,0
"83",1996-03-23,0,0,0,0,0,0,0,0.803017206637904,3.31022747777103,0.427622114332145,-0.415326119964058,24.812,1.92495800966306,2.44965972033606,7.622,1.407,28.32068,29.61396,30.1568,-1.19794115285661,2.03573801573725,81,0,0
"84",1996-03-24,0,0,0,0,0,0,0,0.803017206637904,3.31022747777103,0.427622114332145,-0.415326119964058,24.812,2.12535782870569,2.43683699413224,7.458,0,28.32068,29.61396,30.1568,-1.19794115285661,2.03573801573725,81,0,0
"85",1996-03-25,0,0,0,0,0,0,0,0.803017206637904,3.31022747777103,0.427622114332145,-0.415326119964058,24.812,1.99442792591999,2.4840781544169,7.05,0,28.32068,29.61396,30.1568,-1.19794115285661,2.03573801573725,60,-0.818729274115304,1.18282357873207
"86",1996-03-26,0,0,0,0,0,0,0,0.337023446345275,3.23118234920658,-1.44318426437305,-0.20098317366495,24.812,1.68178110085023,2.44309554300375,4.982,2.478,28.30896,29.09536,29.6931,-1.19794115285661,2.03573801573725,60,-0.818729274115304,1.18282357873207
"87",1996-03-27,0,0,0,0,0,0,0,0.337023446345275,3.23118234920658,-1.44318426437305,-0.20098317366495,24.812,1.90525582958521,2.4174941264126,-0.634,0.014,28.30896,29.09536,29.6931,-1.19794115285661,2.03573801573725,60,-0.818729274115304,1.18282357873207
"88",1996-03-28,0,0,0,0,0,0,0,0.337023446345275,3.23118234920658,-1.44318426437305,-0.20098317366495,24.812,1.80671557743829,2.46721543841204,0.148,0.067,28.30896,29.09536,29.6931,-1.19794115285661,2.03573801573725,60,-0.818729274115304,1.18282357873207
"89",1996-03-29,0,0,0,0,0,0,0,0.337023446345275,3.23118234920658,-1.44318426437305,-0.20098317366495,24.812,1.36521874003299,2.43277714554902,0.656,3.368,28.30896,29.09536,29.6931,-1.19794115285661,2.03573801573725,60,-0.818729274115304,1.18282357873207
"90",1996-03-30,0,0,0,0,0,0,0,0.337023446345275,3.23118234920658,-1.44318426437305,-0.20098317366495,24.812,1.42745710290313,2.41861648209634,-0.142,2.138,28.30896,29.09536,29.6931,-1.19794115285661,2.03573801573725,60,-0.818729274115304,1.18282357873207
"91",1996-03-31,0,0,0,0,0,0,0,0.0691264118701533,3.04660668318939,-2.00065782982064,-0.819755055378899,24.812,1.31885073705709,2.46435908048849,-1.081,1.599,28.61692,29.11192,29.5889,-1.19794115285661,2.03573801573725,60,-0.818729274115304,1.18282357873207
"92",1996-04-01,0,0,0,0,0,0,0,0.0691264118701533,3.04660668318939,-2.00065782982064,-0.819755055378899,24.812,1.57609550840378,2.42704176967887,-1.852,0.031,28.61692,29.11192,29.5889,-1.19794115285661,2.03573801573725,66,-0.993900866742098,0.981156986564925
"93",1996-04-02,0,0,0,0,0,0,0,0.0691264118701533,3.04660668318939,-2.00065782982064,-0.819755055378899,24.812,1.80781808572083,2.41722142752063,-0.754,0.341,28.61692,29.11192,29.5889,-1.09616444490944,2.03573801573725,66,-0.993900866742098,0.981156986564925
"94",1996-04-03,0,0,0,0,0,0,0,0.0691264118701533,3.04660668318939,-2.00065782982064,-0.819755055378899,24.812,1.800835004147,2.46776426428677,0.382,0.089,28.61692,29.11192,29.5889,-1.09616444490944,2.03573801573725,66,-0.993900866742098,0.981156986564925
"95",1996-04-04,0,0,0,0,0,0,0,0.0691264118701533,3.04660668318939,-2.00065782982064,-0.819755055378899,24.812,1.88884330952553,2.435995811474,2.03,0.301,28.61692,29.11192,29.5889,-1.09616444490944,2.03573801573725,66,-0.993900866742098,0.981156986564925
"96",1996-04-05,0,0,0,0,0,0,0,0.588455670980216,3.02168113672885,-0.0239640763013453,-0.768572896860912,24.812,1.9185552715367,2.42785434582184,3.798,0.216,28.3204,29.46836,29.9483,-1.09616444490944,2.03573801573725,66,-0.993900866742098,0.981156986564925
"97",1996-04-06,0,0,0,0,0,0,0,0.588455670980216,3.02168113672885,-0.0239640763013453,-0.768572896860912,24.812,2.1393055032395,2.48156306329222,6.056,0,28.3204,29.46836,29.9483,-1.09616444490944,2.03573801573725,66,-0.993900866742098,0.981156986564925
"98",1996-04-07,0,0,0,0,0,0,0,0.588455670980216,3.02168113672885,-0.0239640763013453,-0.768572896860912,24.812,2.14866213994301,2.44606890400645,6.188,0,28.3204,29.46836,29.9483,-1.09616444490944,2.03573801573725,66,-0.993900866742098,0.981156986564925
"99",1996-04-08,0,0,0,0,0,0,0,0.588455670980216,3.02168113672885,-0.0239640763013453,-0.768572896860912,24.812,2.02533173717897,2.43066899089734,4.962,0,28.3204,29.46836,29.9483,-1.09616444490944,2.03573801573725,76,-0.918579462003345,0.885848392327795
"100",1996-04-09,0,0,0,0,0,0,0,0.588455670980216,3.02168113672885,-0.0239640763013453,-0.768572896860912,24.812,2.06179801660635,2.48388990332126,6.976,0,28.3204,29.46836,29.9483,-1.09616444490944,2.03573801573725,76,-0.918579462003345,0.885848392327795
"101",1996-04-10,0,0,0,0,0,0,0,0.519295776919156,3.05191191545158,-0.298864575011891,-0.326045085719372,24.812,2.31159517264245,2.45210754483154,8.586,0.545,28.147,29.3666,29.7161,-1.12933926932858,2.03573801573725,76,-0.918579462003345,0.885848392327795
"102",1996-04-11,0,0,0,0,0,0,0,0.519295776919156,3.05191191545158,-0.298864575011891,-0.326045085719372,24.812,1.89846047587062,2.43669411460546,7.401,5.685,28.147,29.3666,29.7161,-1.12933926932858,2.03573801573725,76,-0.918579462003345,0.885848392327795
"103",1996-04-12,0,0,0,0,0,0,0,0.519295776919156,3.05191191545158,-0.298864575011891,-0.326045085719372,24.812,1.7380188402068,2.47474250337964,3.3,0.38,28.147,29.3666,29.7161,-1.12933926932858,2.03573801573725,76,-0.918579462003345,0.885848392327795
"104",1996-04-13,0,0,0,0,0,0,0,0.519295776919156,3.05191191545158,-0.298864575011891,-0.326045085719372,24.812,2.22053016336422,2.43939389431691,3.456,0,28.147,29.3666,29.7161,-1.12933926932858,2.03573801573725,76,-0.918579462003345,0.885848392327795
"105",1996-04-14,0,0,0,0,0,0,0,0.519295776919156,3.05191191545158,-0.298864575011891,-0.326045085719372,24.812,2.24366051305598,2.42878338458023,4.184,0,28.147,29.3666,29.7161,-1.12933926932858,2.03573801573725,76,-0.918579462003345,0.885848392327795
"106",1996-04-15,0,0,0,0,0,0,0,0.620812932465684,2.69089979701373,0.543616460309863,-0.760681276224066,24.812,2.22835280800334,2.48036652672153,5.579,0,28.26308,29.38464,29.6229,-1.12933926932858,2.03573801573725,81,-1.01314426595404,0.882206204118559
"107",1996-04-16,0,0,0,0,0,0,0,0.620812932465684,2.69089979701373,0.543616460309863,-0.760681276224066,24.812,2.80631532128203,2.44969002331736,7.634,0,28.26308,29.38464,29.6229,-1.12933926932858,2.03573801573725,81,-1.01314426595404,0.882206204118559
"108",1996-04-17,0,0,0,0,0,0,0,0.620812932465684,2.69089979701373,0.543616460309863,-0.760681276224066,24.812,3.23841916837828,2.44268162944665,9.758,0,28.26308,29.38464,29.6229,-1.25287291867047,2.03573801573725,81,-1.01314426595404,0.882206204118559
