"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi"
"1",1999-01-01,0,0,0,0,0,0,0.545862139578667,-0.908437288171208,0.792875907788115,-0.297341161499612,26.7803779318097,0.744715207660876,1.64865441519306,10.2188805813141,2.41174346140087,25.6272659047617,28.2291167296052,28.8403370486285,0,0.0500339831256334,81
"2",1999-01-02,0,0,0,0,0,0,0.545862139578667,-0.908437288171208,0.792875907788115,-0.297341161499612,28.463051607265,0.325250299996976,1.25629983757544,9.22129986764035,4.79295533054083,25.6272659047617,28.2291167296052,28.8403370486285,0,0.0500339831256334,81
"3",1999-01-03,0,0,0,0,0,0,0.545862139578667,-0.908437288171208,0.792875907788115,-0.297341161499612,27.6123758595145,0.52785578212212,0.981523064920227,8.69913171922999,0.0494561329184833,25.6272659047617,28.2291167296052,28.8403370486285,0,0.0500339831256334,81
"4",1999-01-04,0,0,0,0,0,0,0.545862139578667,-0.908437288171208,0.792875907788115,-0.297341161499612,27.2618265746804,0.559292752768156,0.691000128849115,8.48725645321346,4.16333634234434e-14,25.6272659047617,28.2291167296052,28.8403370486285,0,0.0500339831256334,81
"5",1999-01-05,0,0,0,0,0,0,0.545862139578667,-0.908437288171208,0.792875907788115,-0.297341161499612,26.8066938670068,0.958886531043865,1.08242846155991,9.12939211640629,4.16333634234434e-14,25.6272659047617,28.2291167296052,28.8403370486285,0,0.0500339831256334,81
"6",1999-01-06,0,0,0,0,0,0,0.167569797183266,-0.393086681601133,0.579372770844483,-0.337322687621028,26.5533682017491,0.654843079369116,0.6618590124512,8.79257874892155,4.16333634234434e-14,26.0553864006869,27.6720507910533,28.1413369114731,0,0.0500339831256334,81
"7",1999-01-07,0,0,0,0,0,0,0.167569797183266,-0.393086681601133,0.579372770844483,-0.337322687621028,26.4275403047846,0.529248243049669,0.594283571116377,8.66392072451437,0.0247280664592633,26.0553864006869,27.6720507910533,28.1413369114731,0,0.0500339831256334,81
"8",1999-01-08,0,0,0,0,0,0,0.167569797183266,-0.393086681601133,0.579372770844483,-0.337322687621028,26.2743141486137,0.517427835963237,0.748524084927721,10.4578535618431,0.032550209931051,26.0553864006869,27.6720507910533,28.1413369114731,0,0.0500339831256334,40
"9",1999-01-09,0,0,0,0,0,0,0.167569797183266,-0.393086681601133,0.579372770844483,-0.337322687621028,25.9760256516563,0.654876150230435,0.824199676269775,10.0594369877566,0.121117060208483,26.0553864006869,27.6720507910533,28.1413369114731,0,0.0500339831256334,40
"10",1999-01-10,0,0,0,0,0,0,0.167569797183266,-0.393086681601133,0.579372770844483,-0.337322687621028,27.2612390273611,0.246640055604222,1.76562393991815,9.38795882896741,6.34426301004412,26.0553864006869,27.6720507910533,28.1413369114731,0,0.0500339831256334,40
"11",1999-01-11,0,0,0,0,0,0,-0.217753144055642,0.615280920811296,0.0988268820545276,1.32806970883785,30.6118667717455,0.548009504716891,2.01895883420809,10.4143689454183,13.7543561499226,26.8870217542485,27.7626137765731,28.429232956708,0,0.0500339831256334,40
"12",1999-01-12,0,0,0,0,0,0,-0.217753144055642,0.615280920811296,0.0988268820545276,1.32806970883785,29.3869543051292,0.68703631113296,1.98185373973201,8.77179848974512,0.283615782654824,26.8870217542485,27.7626137765731,28.429232956708,0,0.0500339831256334,40
"13",1999-01-13,0,0,0,0,0,0,-0.217753144055642,0.615280920811296,0.0988268820545276,1.32806970883785,30.0807239950773,0.252567948068065,1.86347411082042,7.2906598623037,7.6750367090845,26.8870217542485,27.7626137765731,28.429232956708,0,0.0500339831256334,40
"14",1999-01-14,0,0,0,0,0,0,-0.217753144055642,0.615280920811296,0.0988268820545276,1.32806970883785,29.599862899526,0.700317541944821,1.39519509994549,5.51654523511548,0.000252327208807857,26.8870217542485,27.7626137765731,28.429232956708,0,0.0500339831256334,40
"15",1999-01-15,0,0,0,0,0,0,-0.217753144055642,0.615280920811296,0.0988268820545276,1.32806970883785,28.7819970310282,0.738584877402088,1.0197202989133,5.67364784268548,4.16333634234434e-14,26.8870217542485,27.7626137765731,28.429232956708,0,0.0500339831256334,61
"16",1999-01-16,0,0,0,0,0,1,0.370355090141102,-1.15119289222265,0.163084323870877,-0.82938221728973,28.3231225746368,0.51986872275368,0.869405957542795,7.52254574826791,0.0083267978893669,26.7661636272018,27.9397736096681,28.0354130736231,0,0.0500339831256334,61
"17",1999-01-17,0,0,0,0,0,1,0.370355090141102,-1.15119289222265,0.163084323870877,-0.82938221728973,27.9388975513425,0.565253630188627,1.00061476964134,8.73155277174138,0.00504654417539038,26.7661636272018,27.9397736096681,28.0354130736231,-0.613072219040602,0.0500339831256334,61
"18",1999-01-18,0,0,0,0,0,1,0.370355090141102,-1.15119289222265,0.163084323870877,-0.82938221728973,27.4363899756056,0.724335376138966,0.874507216805714,7.20112516535831,4.16333634234434e-14,26.7661636272018,27.9397736096681,28.0354130736231,-0.613072219040602,0.0500339831256334,61
"19",1999-01-19,0,0,0,0,0,1,0.370355090141102,-1.15119289222265,0.163084323870877,-0.82938221728973,27.2000413355221,0.745012158175216,0.829660373854742,8.16612448501466,4.16333634234434e-14,26.7661636272018,27.9397736096681,28.0354130736231,-0.613072219040602,0.0500339831256334,61
