"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi"
"1569",2005-04-18,0,0,0,0,0,0,0.12891305480448,0.612320336705446,-0.909539162622684,-0.879908645005518,17.157,1.55122008063426,0.770111693157547,-2.431,0.38,4.55324,10.90324,12.3638,1.03177202168403,0.754826889171716,47
"1570",2005-04-19,0,0,0,0,0,0,0.12891305480448,0.612320336705446,-0.909539162622684,-0.879908645005518,13.985,1.35726366547902,0.515948387974767,-3.543,0.243,4.55324,10.90324,12.3638,1.03177202168403,0.754826889171716,47
"1571",2005-04-20,0,0,0,0,0,0,0.12891305480448,0.612320336705446,-0.909539162622684,-0.879908645005518,13.364,1.57475811333756,0.498338216928626,-2.541,0,4.55324,10.90324,12.3638,1.03177202168403,0.754826889171716,47
"1572",2005-04-21,0,0,0,0,0,0,-0.249314206496722,-1.16870807964104,-0.597663226702543,-0.738947373442724,13.137,1.06309589888467,0.433515638083234,-2.89,0.059,10.75196,12.98772,13.6865,1.03177202168403,-1.03263278535753,47
"1573",2005-04-22,0,0,0,0,0,0,-0.249314206496722,-1.16870807964104,-0.597663226702543,-0.738947373442724,13.005,1.53395125015317,0.394157453008546,-1.166,0.062,10.75196,12.98772,13.6865,1.03177202168403,-1.03263278535753,47
"1574",2005-04-23,0,0,0,0,0,0,-0.249314206496722,-1.16870807964104,-0.597663226702543,-0.738947373442724,12.903,1.68897789124566,0.442114727723798,-0.03,0,10.75196,12.98772,13.6865,0.376466228171845,-1.03263278535753,61
"1575",2005-04-24,0,0,0,0,0,0,-0.249314206496722,-1.16870807964104,-0.597663226702543,-0.738947373442724,22.671,1.87615920960846,0.385850505963297,2.56,0,10.75196,12.98772,13.6865,0.376466228171845,-1.03263278535753,61
"1576",2005-04-25,0,0,0,0,0,0,-0.249314206496722,-1.16870807964104,-0.597663226702543,-0.738947373442724,28.311,1.49834714228098,0.359584907271728,3.072,0,10.75196,12.98772,13.6865,0.376466228171845,-1.03263278535753,61
"1577",2005-04-26,0,0,0,0,0,0,0.10426837686914,-0.98018032579863,-0.146736191005236,-0.893096582770834,33.882,1.96653847951045,0.394431134686063,5.025,0,13.0396,14.77268,17.9477,0.376466228171845,-0.894954381681153,61
"1578",2005-04-27,0,0,0,0,0,0,0.10426837686914,-0.98018032579863,-0.146736191005236,-0.893096582770834,36.555,1.82020297416809,0.335129669966024,4.288,0.065,13.0396,14.77268,17.9477,0.376466228171845,-0.894954381681153,61
"1579",2005-04-28,0,0,0,0,0,0,0.10426837686914,-0.98018032579863,-0.146736191005236,-0.893096582770834,37.945,1.66598141336714,0.371894140942863,3.195,0,13.0396,14.77268,17.9477,0.376466228171845,-0.894954381681153,61
"1580",2005-04-29,0,0,0,0,0,0,0.10426837686914,-0.98018032579863,-0.146736191005236,-0.893096582770834,35.663,1.56609912196802,0.457196445394205,1.183,0,13.0396,14.77268,17.9477,0.376466228171845,-0.894954381681153,61
"1581",2005-04-30,0,0,0,0,0,0,0.10426837686914,-0.98018032579863,-0.146736191005236,-0.893096582770834,28.655,1.62993406750967,0.63611318459645,-0.254,0.088,13.0396,14.77268,17.9477,0.376466228171845,-0.894954381681153,12
"1582",2005-05-01,0,0,0,0,0,0,-0.929289317619218,0.346742004701804,-1.22954305084355,0.92904346356099,26.915,2.03811368630521,0.598560696399279,-1.849,0,13.69604,15.96236,16.5266,0.376466228171845,1.47428095327914,12
"1583",2005-05-02,0,0,0,0,0,0,-0.929289317619218,0.346742004701804,-1.22954305084355,0.92904346356099,27.239,1.72412568019054,0.450538681967864,-1.786,0,13.69604,15.96236,16.5266,0.558825191863144,1.47428095327914,12
"1584",2005-05-03,0,0,0,0,0,0,-0.929289317619218,0.346742004701804,-1.22954305084355,0.92904346356099,24.572,1.07560767490508,0.582646601220133,0.335,3.392,13.69604,15.96236,16.5266,0.558825191863144,1.47428095327914,12
"1585",2005-05-04,0,0,0,0,0,0,-0.929289317619218,0.346742004701804,-1.22954305084355,0.92904346356099,31.768,1.26319153177379,1.08336512765841,0.54,1.077,13.69604,15.96236,16.5266,0.558825191863144,1.47428095327914,12
"1586",2005-05-05,0,0,0,0,0,0,-0.929289317619218,0.346742004701804,-1.22954305084355,0.92904346356099,22.096,1.1492859066437,1.1117133796893,0.407,3.081,13.69604,15.96236,16.5266,0.558825191863144,1.47428095327914,12
"1587",2005-05-06,0,0,0,0,0,0,-1.09475224524052,0.168475304557229,-0.807223927730419,1.48248602560106,16.739,1.03499304553323,0.796610314245991,0.749,3.812,12.07532,16.90548,20.3358,0.558825191863144,1.48995492080211,12
"1588",2005-05-07,0,0,0,0,0,0,-1.09475224524052,0.168475304557229,-0.807223927730419,1.48248602560106,19.151,1.74348292484835,1.18626925343911,2.173,0.145,12.07532,16.90548,20.3358,0.558825191863144,1.48995492080211,12
"1589",2005-05-08,0,0,0,0,0,0,-1.09475224524052,0.168475304557229,-0.807223927730419,1.48248602560106,25.187,1.31506099930352,0.701530888605793,2.289,1.061,12.07532,16.90548,20.3358,0.558825191863144,1.48995492080211,12
"1590",2005-05-09,0,0,0,0,0,0,-1.09475224524052,0.168475304557229,-0.807223927730419,1.48248602560106,28.319,0.919547405582838,0.548814309087926,2.466,9.179,12.07532,16.90548,20.3358,0.558825191863144,1.48995492080211,12
"1591",2005-05-10,0,0,0,0,0,0,-1.09475224524052,0.168475304557229,-0.807223927730419,1.48248602560106,33.133,1.57559427787254,1.19456462962129,3.294,2.655,12.07532,16.90548,20.3358,1.09010191474484,1.48995492080211,12
"1592",2005-05-11,0,0,0,0,0,0,-0.405126552767099,-0.34141868335998,-0.219427329488572,-0.111344025110694,28.186,0.285041631868412,0.560181376169013,2.123,3.503,10.79156,13.0442,16.1352,1.09010191474484,-0.349330500491426,12
"1593",2005-05-12,0,0,0,0,0,0,-0.405126552767099,-0.34141868335998,-0.219427329488572,-0.111344025110694,36.409,1.44162790524579,0.818648826629288,4.51,0.699,10.79156,13.0442,16.1352,1.09010191474484,-0.349330500491426,12
"1594",2005-05-13,0,0,0,0,0,0,-0.405126552767099,-0.34141868335998,-0.219427329488572,-0.111344025110694,32.582,2.52012995346215,0.816551783132337,6.351,0.456,10.79156,13.0442,16.1352,1.09010191474484,-0.349330500491426,12
"1595",2005-05-14,0,0,0,0,0,0,-0.405126552767099,-0.34141868335998,-0.219427329488572,-0.111344025110694,33.016,2.07203626935012,0.923591563574587,4.594,1.274,10.79156,13.0442,16.1352,1.09010191474484,-0.349330500491426,40
"1596",2005-05-15,0,0,0,0,0,0,-0.405126552767099,-0.34141868335998,-0.219427329488572,-0.111344025110694,32.072,2.55778514007111,1.49495851271634,2.949,1.262,10.79156,13.0442,16.1352,1.09010191474484,-0.349330500491426,40
"1597",2005-05-16,0,0,0,0,0,0,-0.314915088422189,-0.779975353826354,-0.439408696023633,-0.213525291233736,28.948,2.21052639829485,1.01350622833903,3.683,0.115,11.07828,11.74396,13.1164,1.09010191474484,-0.53412421585593,40
