"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi"
"1",2003-01-01,0,0,0,0,0,0,0.206365513632757,-0.893658736232824,1.42324339177073,-0.501643396615742,11.8989727571636,0.173167826937503,0.930987654370023,9.47584627940911,0.137836917576305,10.3172982489372,11.1101308104282,11.2650516949466,0,-0.358093368274548,62
"2",2003-01-02,0,0,0,0,0,0,0.206365513632757,-0.893658736232824,1.42324339177073,-0.501643396615742,11.5406554043304,0.0804555308463878,0.506693372173173,8.88227279267491,2.77807223961532,10.3172982489372,11.1101308104282,11.2650516949466,0,-0.358093368274548,62
"3",2003-01-03,0,0,0,0,0,0,0.206365513632757,-0.893658736232824,1.42324339177073,-0.501643396615742,11.3417032633528,0.210824758939848,0.82297037258841,9.5422764638651,0.241506280009751,10.3172982489372,11.1101308104282,11.2650516949466,0,-0.358093368274548,62
"4",2003-01-04,0,0,0,0,0,0,0.206365513632757,-0.893658736232824,1.42324339177073,-0.501643396615742,11.1830693762923,0.111240369400687,0.372029366671406,8.05783207296587,0.249839830044589,10.3172982489372,11.1101308104282,11.2650516949466,0,-0.358093368274548,62
"5",2003-01-05,0,0,0,0,0,0,0.206365513632757,-0.893658736232824,1.42324339177073,-0.501643396615742,11.7353467834588,0.165022313266008,1.99820624242956,8.45756219634517,4.53395123195679,10.3172982489372,11.1101308104282,11.2650516949466,0,-0.358093368274548,62
"6",2003-01-06,0,0,0,0,0,0,0.222634016384901,2.06862061718846,-1.77489423046207,2.29324195320336,11.6433270462062,0.211921045443429,2.06199688406266,6.71961068897938,8.88789778316097,9.95100878541584,10.7055371679039,11.0460175237445,0,-0.358093368274548,62
"7",2003-01-07,0,0,0,0,0,0,0.222634016384901,2.06862061718846,-1.77489423046207,2.29324195320336,12.3338884330933,0.116609202041603,4.50492468028913,4.11644964915066,12.832333685653,9.95100878541584,10.7055371679039,11.0460175237445,0,-0.358093368274548,62
"8",2003-01-08,0,0,0,0,0,0,0.222634016384901,2.06862061718846,-1.77489423046207,2.29324195320336,11.9170968933882,0.131391619008542,3.36672890995682,5.16511883900613,3.46792351149964,9.95100878541584,10.7055371679039,11.0460175237445,0,-0.358093368274548,87
"9",2003-01-09,0,0,0,0,0,0,0.222634016384901,2.06862061718846,-1.77489423046207,2.29324195320336,11.8281614389668,0.112478598324127,3.49567136785461,3.28545527895717,10.2621001839066,9.95100878541584,10.7055371679039,11.0460175237445,0,-0.358093368274548,87
"10",2003-01-10,0,0,0,0,0,0,0.222634016384901,2.06862061718846,-1.77489423046207,2.29324195320336,11.6244079917261,0.192805979774972,2.33575448030799,3.80787484614594,0.456011857906612,9.95100878541584,10.7055371679039,11.0460175237445,0,-0.358093368274548,87
"11",2003-01-11,0,0,0,0,0,0,2.20089230288045,2.90547007445734,-2.04313690886282,-0.878257308580808,11.4390966480123,0.330341466192035,6.3167519333426,3.86830461035318,0.00100002600417985,10.2017560358481,10.5264860958234,10.9497468487791,0,-0.358093368274548,87
