"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi"
"661",2003-10-23,0,0,0,0,0,0,-0.25340057513194,-0.697754090747707,-1.79813172809784,-0.384441448234367,32.3073499117537,1.00307549848025,0.703657651532207,-1.06692172948905,0.0578503900771337,33.6439467561381,34.1481077717642,34.3573065104124,-0.969683445487255,-0.571671698311206,32
"662",2003-10-24,0,0,0,0,0,0,-0.25340057513194,-0.697754090747707,-1.79813172809784,-0.384441448234367,31.6459308070421,0.933434351138469,0.338291552752883,-2.00418924559816,0.095305420225917,33.6439467561381,34.1481077717642,34.3573065104124,-0.969683445487255,-0.571671698311206,32
"663",2003-10-25,0,0,0,0,0,0,-0.25340057513194,-0.697754090747707,-1.79813172809784,-0.384441448234367,31.3610865436147,0.707980765859884,0.357346508213213,0.211440321444272,1.63496448397559,33.6439467561381,34.1481077717642,34.3573065104124,-0.969683445487255,-0.571671698311206,32
"664",2003-10-26,0,0,0,0,0,0,-0.25340057513194,-0.697754090747707,-1.79813172809784,-0.384441448234367,33.2996257751587,0.299662766960667,0.486410361856624,1.87721883436682,4.97551476831418,33.6439467561381,34.1481077717642,34.3573065104124,-0.969683445487255,-0.571671698311206,32
"665",2003-10-27,0,0,0,0,0,0,-0.25340057513194,-0.697754090747707,-1.79813172809784,-0.384441448234367,34.3103234602516,0.515712491715665,0.464396816195172,1.31454685591823,0.455559908679881,33.6439467561381,34.1481077717642,34.3573065104124,-0.969683445487255,-0.571671698311206,32
"666",2003-10-28,0,0,0,0,0,0,-0.731182567570942,-0.377157766399614,-0.633742351145498,-0.0330172641510666,33.8482848252008,0.527500569588525,0.297584618150489,1.05997545166262,0.00791034987875127,33.9715838887626,34.2686862729608,34.3200707018692,-0.969683445487255,0.47764377339106,32
"667",2003-10-29,0,0,0,0,0,0,-0.731182567570942,-0.377157766399614,-0.633742351145498,-0.0330172641510666,33.7869208118615,0.704702929698652,0.374416712586692,2.87145616394785,1.85940874860762,33.9715838887626,34.2686862729608,34.3200707018692,-0.969683445487255,0.47764377339106,41
"668",2003-10-30,0,0,0,0,0,0,-0.731182567570942,-0.377157766399614,-0.633742351145498,-0.0330172641510666,35.9928288116016,0.388952546197273,0.54664410610723,3.35010400555294,2.61746806108456,33.9715838887626,34.2686862729608,34.3200707018692,-0.969683445487255,0.47764377339106,41
"669",2003-10-31,0,0,0,0,0,0,-0.731182567570942,-0.377157766399614,-0.633742351145498,-0.0330172641510666,34.9727519798502,0.811363151222784,0.762427380695863,5.62400720888039,0.850791486356753,33.9715838887626,34.2686862729608,34.3200707018692,-0.969683445487255,0.47764377339106,41
"670",2003-11-01,0,0,0,0,0,0,-0.731182567570942,-0.377157766399614,-0.633742351145498,-0.0330172641510666,35.2302579234211,0.155934434169982,0.395735466463997,6.61809966925996,2.96695303705299,33.9715838887626,34.2686862729608,34.3200707018692,-0.969683445487255,0.47764377339106,41
"671",2003-11-02,0,1,0,0,1,0,1.27158336328373,0.992781387667106,-0.0377386541776565,-0.779587176926278,34.6385515343435,0.461974498375512,0.680723657271363,6.11413593470073,0.814766037511359,34.4124799395692,35.1677132373488,35.3700403690087,-1.13022481686739,-0.251498014403347,41
"672",2003-11-03,0,1,0,0,1,0,1.27158336328373,0.992781387667106,-0.0377386541776565,-0.779587176926278,34.7389252271703,0.331887679611681,0.920216232966019,7.58249394334139,2.92606701177608,34.4124799395692,35.1677132373488,35.3700403690087,-1.13022481686739,-0.251498014403347,41
"673",2003-11-04,0,1,0,0,1,0,1.27158336328373,0.992781387667106,-0.0377386541776565,-0.779587176926278,34.4488446240166,0.806389390987145,0.670070399453922,7.13781792947735,0.247794092587383,34.4124799395692,35.1677132373488,35.3700403690087,-1.13022481686739,-0.251498014403347,41
"674",2003-11-05,0,1,0,0,1,0,1.27158336328373,0.992781387667106,-0.0377386541776565,-0.779587176926278,33.4054671319568,0.845244128064267,0.459228032736311,4.75500930395662,0,34.4124799395692,35.1677132373488,35.3700403690087,-1.13022481686739,-0.251498014403347,85
"675",2003-11-06,0,1,0,0,1,0,1.27158336328373,0.992781387667106,-0.0377386541776565,-0.779587176926278,32.6973415592443,1.01263687108343,0.51559640778166,4.70430508344761,0,34.4124799395692,35.1677132373488,35.3700403690087,-1.13022481686739,-0.251498014403347,85
"676",2003-11-07,0,1,0,0,1,0,1.36311101547701,-1.11958377527601,-0.417039555427673,-0.882339332851335,32.2042423869412,0.430378441088187,0.272647909149038,2.76805577140983,0.229304841063556,33.1785893345534,36.0839469178288,36.50074429149,-1.13022481686739,-1.10087472556072,85
"677",2003-11-08,0,1,0,0,1,0,1.36311101547701,-1.11958377527601,-0.417039555427673,-0.882339332851335,31.8357218352763,0.889687990174953,0.399390494446456,4.64288054203097,0.00162019214384026,33.1785893345534,36.0839469178288,36.50074429149,-1.13022481686739,-1.10087472556072,85
"678",2003-11-09,0,1,0,0,1,0,1.36311101547701,-1.11958377527601,-0.417039555427673,-0.882339332851335,31.4992502062738,0.714220159724432,0.395212082402787,4.98647407058027,0.000381221680903487,33.1785893345534,36.0839469178288,36.50074429149,-1.13022481686739,-1.10087472556072,85
"679",2003-11-10,0,1,0,0,1,0,1.36311101547701,-1.11958377527601,-0.417039555427673,-0.882339332851335,31.2986920859116,0.648540247311937,0.378223395154456,2.19506186235761,0.0233498279553499,33.1785893345534,36.0839469178288,36.50074429149,-1.06153317492767,-1.10087472556072,85
"680",2003-11-11,0,1,0,0,1,0,1.36311101547701,-1.11958377527601,-0.417039555427673,-0.882339332851335,31.0780928741468,0.736163530859067,0.342233142960673,1.63644622154973,0.00438404933039227,33.1785893345534,36.0839469178288,36.50074429149,-1.06153317492767,-1.10087472556072,85
"681",2003-11-12,0,1,0,0,1,0,-0.627299724480973,-0.33004144962945,-0.532352242450825,-0.639129310922388,30.856946895985,0.651043982968951,0.238117807272421,-0.152253808806805,0.000667137941581537,32.9666836677626,36.3932039087228,36.979043651868,-1.06153317492767,-1.5070325687579,15
"682",2003-11-13,0,1,0,0,1,0,-0.627299724480973,-0.33004144962945,-0.532352242450825,-0.639129310922388,30.7368054949543,0.346769100434659,0.162879124796219,0.2369735182006,0.257038718349297,32.9666836677626,36.3932039087228,36.979043651868,-1.06153317492767,-1.5070325687579,15
"683",2003-11-14,0,1,0,0,1,0,-0.627299724480973,-0.33004144962945,-0.532352242450825,-0.639129310922388,30.7567204094959,0.120770019768332,0.162067532512487,2.65694109389436,0.272764112686574,32.9666836677626,36.3932039087228,36.979043651868,-1.06153317492767,-1.5070325687579,15
"684",2003-11-15,0,1,0,0,1,0,-0.627299724480973,-0.33004144962945,-0.532352242450825,-0.639129310922388,31.3630212554815,0.257467054258994,0.445695268425948,4.4856250238523,1.16615712188431,32.9666836677626,36.3932039087228,36.979043651868,-1.06153317492767,-1.5070325687579,15
"685",2003-11-16,0,1,0,0,1,0,-0.627299724480973,-0.33004144962945,-0.532352242450825,-0.639129310922388,31.567701153299,0.43537609271656,0.593982622546959,3.60123476627402,2.73450311712198,32.9666836677626,36.3932039087228,36.979043651868,-1.06153317492767,-1.5070325687579,15
