"","Date","Mo and Lettenmeier","Ford and Labosier","Pendergrass et al.","Noguera et al.","Christian et al.","Osman et al.","et0_anomaly","eta_anomaly","temperature_anomaly","precipitation_anomaly","swc","et0","eta","temperature","precipitation","swc_p20","swc_p40","swc_p50","spei","sesr","eddi"
"1",2000-01-01,0,0,0,0,0,0,-0.415829569191644,-0.568275996015361,0.639605244938493,-0.163901519958236,43.038,0,0,0.581,0.71,37.30368,40.44332,41.494,0,-0.359938375772834,35
"2",2000-01-02,0,0,0,0,0,0,-0.415829569191644,-0.568275996015361,0.639605244938493,-0.163901519958236,43.103,0,0.0367114973669636,0.862,0,37.30368,40.44332,41.494,0,-0.359938375772834,35
"3",2000-01-03,0,0,0,0,0,0,-0.415829569191644,-0.568275996015361,0.639605244938493,-0.163901519958236,43.089,0.068784478815383,0.00822237316405508,1.78,0,37.30368,40.44332,41.494,0,-0.359938375772834,35
"4",2000-01-04,0,0,0,0,0,0,-0.415829569191644,-0.568275996015361,0.639605244938493,-0.163901519958236,43.581,0,0,2.843,6.69,37.30368,40.44332,41.494,0,-0.359938375772834,35
"5",2000-01-05,0,0,0,0,0,0,-0.415829569191644,-0.568275996015361,0.639605244938493,-0.163901519958236,44.08,0.392827144955609,0.0642353662090612,2.625,0,37.30368,40.44332,41.494,0,-0.359938375772834,35
"6",2000-01-06,0,0,0,0,0,0,0.444253372378299,-0.127161042970537,0.473166539419923,-0.885275345975345,43.97,0.124545708902041,0.0370052112372684,1.265,0,37.6266,40.25496,40.7928,0,0.659468805001414,35
"7",2000-01-07,0,0,0,0,0,0,0.444253372378299,-0.127161042970537,0.473166539419923,-0.885275345975345,43.919,0,0,3.405,0.28,37.6266,40.25496,40.7928,0,0.659468805001414,35
"8",2000-01-08,0,0,0,0,0,0,0.444253372378299,-0.127161042970537,0.473166539419923,-0.885275345975345,43.852,0.633331408560522,0.0378474258523633,3.172,0.14,37.6266,40.25496,40.7928,0,0.659468805001414,65
"9",2000-01-09,0,0,0,0,0,0,0.444253372378299,-0.127161042970537,0.473166539419923,-0.885275345975345,43.878,0,0.0151287932277582,2.527,1.14,37.6266,40.25496,40.7928,0,0.659468805001414,65
"10",2000-01-10,0,0,0,0,0,0,0.444253372378299,-0.127161042970537,0.473166539419923,-0.885275345975345,43.877,0.214526963520425,0.120527609365059,-0.203,0,37.6266,40.25496,40.7928,0,0.659468805001414,65
